user_id,payment_id,linked_at,is_default_payment
USR06044,PMT03583,2026-02-19 02:28:34.779221,True
USR06045,PMT03584,2026-03-12 16:51:33.779221,True
USR06047,PMT03585,2026-02-05 15:40:00.779221,True
USR06049,PMT03586,2026-05-01 14:58:26.779221,True
USR06050,PMT03587,2026-02-07 15:34:45.779221,True
USR06051,PMT03588,2026-03-17 21:37:19.779221,True
USR06053,PMT03589,2025-12-18 06:36:35.779221,True
USR06054,PMT03590,2026-02-28 22:07:25.779221,True
USR06055,PMT03591,2026-05-19 21:53:58.779221,True
USR06057,PMT03592,2026-04-26 20:14:12.779221,True
USR06058,PMT03593,2026-04-18 18:00:31.779221,True
USR06059,PMT03594,2025-12-21 13:20:34.779221,True
USR06062,PMT03595,2026-03-28 20:45:00.779221,True
USR06063,PMT03596,2026-02-14 03:14:57.779221,True
USR06066,PMT03597,2025-12-28 11:23:15.779221,True
USR06067,PMT03598,2026-05-01 04:30:16.779221,True
USR06069,PMT03599,2026-02-01 08:47:13.779221,True
USR06070,PMT03600,2026-05-06 13:34:54.779221,True
USR06071,PMT03601,2026-05-05 01:10:31.779221,True
USR06074,PMT03602,2026-01-09 09:55:09.779221,True
USR06076,PMT03603,2026-03-18 21:54:15.779221,True
USR06077,PMT03604,2026-05-14 13:11:25.779221,True
USR06078,PMT03605,2026-04-05 04:08:17.779221,True
USR06079,PMT03606,2026-05-13 03:22:17.779221,True
USR06082,PMT03607,2026-05-25 23:37:52.779221,True
USR06083,PMT03608,2026-03-06 19:21:04.779221,True
USR06084,PMT03609,2026-03-07 13:57:09.779221,True
USR06086,PMT03610,2026-02-22 21:21:12.779221,True
USR06087,PMT03611,2026-05-15 11:27:55.779221,True
USR06089,PMT03612,2026-03-15 18:59:58.779221,True
USR06090,PMT03613,2026-05-19 20:48:16.779221,True
USR06091,PMT03614,2025-12-24 16:56:05.779221,True
USR06093,PMT03615,2025-12-18 14:22:40.779221,True
USR06094,PMT03616,2026-04-05 07:06:47.779221,True
USR06099,PMT03617,2025-12-23 12:46:36.779221,True
USR06100,PMT03618,2026-01-13 19:39:32.779221,True
USR06101,PMT03619,2026-03-31 12:38:59.779221,True
USR06103,PMT03620,2026-04-14 23:44:36.779221,True
USR06104,PMT03621,2026-04-09 08:30:52.779221,True
USR06105,PMT03622,2026-05-05 21:54:14.779221,True
USR06106,PMT03623,2026-04-04 03:52:11.779221,True
USR06107,PMT03624,2026-05-03 09:45:55.779221,True
USR06108,PMT03625,2026-01-14 20:55:31.779221,True
USR06109,PMT03626,2026-05-26 04:42:32.779221,True
USR06111,PMT03627,2025-12-17 23:01:45.779221,True
USR06113,PMT03628,2026-05-10 22:39:42.779221,True
USR06114,PMT03629,2026-01-02 08:27:42.779221,True
USR06116,PMT03630,2026-06-05 19:57:27.779221,True
USR06117,PMT03631,2026-03-27 06:40:12.779221,True
USR06120,PMT03632,2026-05-01 19:32:38.779221,True
USR06121,PMT03633,2026-01-02 10:26:40.779221,True
USR06125,PMT03634,2026-02-11 05:14:11.779221,True
USR06126,PMT03635,2026-03-10 22:22:14.779221,True
USR06127,PMT03636,2026-01-29 06:03:22.779221,True
USR06128,PMT03637,2026-05-15 00:50:50.779221,True
USR06129,PMT03638,2026-03-30 03:33:51.779221,True
USR06132,PMT03639,2026-02-14 22:34:57.779221,True
USR06133,PMT03640,2026-04-06 21:39:12.779221,True
USR06134,PMT03641,2026-01-24 06:28:36.779221,True
USR06136,PMT03642,2026-04-11 23:55:10.779221,True
USR06137,PMT03643,2026-05-28 01:32:31.779221,True
USR06138,PMT03644,2026-05-28 14:13:24.779221,True
USR06139,PMT03645,2025-12-16 21:41:55.779221,True
USR06140,PMT03646,2026-05-11 01:41:23.779221,True
USR06142,PMT03647,2026-04-29 00:50:11.779221,True
USR06143,PMT03648,2026-05-23 00:38:29.779221,True
USR06144,PMT03649,2026-01-03 12:07:17.779221,True
USR06145,PMT03650,2026-06-01 07:35:47.779221,True
USR06147,PMT03651,2026-04-02 19:59:31.779221,True
USR06148,PMT03652,2026-05-26 21:43:46.779221,True
USR06149,PMT03653,2026-01-13 05:00:59.779221,True
USR06150,PMT03654,2025-12-23 02:54:34.779221,True
USR06151,PMT03655,2026-04-02 20:46:03.779221,True
USR06152,PMT03656,2026-04-07 22:51:16.779221,True
USR06153,PMT03657,2026-05-01 20:44:17.779221,True
USR06154,PMT03658,2026-05-01 02:01:37.779221,True
USR06155,PMT03659,2026-02-17 05:50:06.779221,True
USR06157,PMT03660,2026-01-21 03:19:16.779221,True
USR06158,PMT03661,2025-12-22 23:12:54.779221,True
USR06159,PMT03662,2026-01-23 12:09:28.779221,True
USR06161,PMT03663,2026-03-26 16:59:25.779221,True
USR06164,PMT03664,2026-01-19 16:57:17.779221,True
USR06165,PMT03665,2026-01-21 07:13:52.779221,True
USR06166,PMT03666,2025-12-14 12:45:25.779221,True
USR06167,PMT03667,2026-02-18 05:19:20.779221,True
USR06168,PMT03668,2026-05-16 19:22:08.779221,True
USR06169,PMT03669,2026-04-25 23:00:19.779221,True
USR06170,PMT03670,2025-12-17 23:20:33.779221,True
USR06171,PMT03671,2026-05-08 21:37:20.779221,True
USR06172,PMT03672,2026-05-29 14:02:13.779221,True
USR06173,PMT03673,2025-12-20 10:26:41.779221,True
USR06174,PMT03674,2026-01-15 02:23:39.779221,True
USR06177,PMT03675,2026-02-18 00:29:45.779221,True
USR06179,PMT03676,2026-04-14 07:34:21.779221,True
USR06181,PMT03677,2025-12-30 19:26:20.779221,True
USR06183,PMT03678,2026-06-06 07:14:13.779221,True
USR06185,PMT03679,2026-02-23 10:00:35.779221,True
USR06187,PMT03680,2026-01-17 12:52:01.779221,True
USR06188,PMT03681,2026-01-16 03:31:08.779221,True
USR06189,PMT03682,2026-05-02 01:42:04.779221,True
USR06192,PMT03683,2026-05-15 13:27:30.779221,True
USR06194,PMT03684,2025-12-28 16:05:15.779221,True
USR06197,PMT03685,2026-03-31 23:42:18.779221,True
USR06198,PMT03686,2026-05-25 17:43:15.779221,True
USR06199,PMT03687,2026-02-21 09:40:43.779221,True
USR06200,PMT03688,2026-02-15 14:40:53.779221,True
USR06201,PMT03689,2026-05-14 10:35:55.779221,True
USR06202,PMT03690,2026-05-05 03:07:16.779221,True
USR06204,PMT03691,2026-03-29 14:26:51.779221,True
USR06205,PMT03692,2026-04-30 05:23:16.779221,True
USR06206,PMT03693,2026-05-25 17:00:34.779221,True
USR06207,PMT03694,2026-02-17 03:52:23.779221,True
USR06208,PMT03695,2026-03-18 02:49:03.779221,True
USR06210,PMT03696,2026-03-01 19:28:40.779221,True
USR06211,PMT03697,2026-01-06 02:56:28.779221,True
USR06212,PMT03698,2026-03-03 02:51:05.779221,True
USR06213,PMT03699,2026-03-28 01:14:08.779221,True
USR06214,PMT03700,2026-05-16 03:31:42.779221,True
USR06215,PMT03701,2026-05-04 10:53:17.779221,True
USR06216,PMT03702,2026-02-25 16:48:48.779221,True
USR06217,PMT03703,2026-01-10 12:52:11.779221,True
USR06219,PMT03704,2026-04-02 00:51:59.779221,True
USR06221,PMT03705,2026-04-17 20:00:58.779221,True
USR06222,PMT03706,2026-01-20 04:28:03.779221,True
USR06223,PMT03707,2026-02-07 08:45:34.779221,True
USR06225,PMT03708,2026-05-17 07:39:30.779221,True
USR06228,PMT03709,2026-04-19 08:43:35.779221,True
USR06231,PMT03710,2025-12-31 02:01:36.779221,True
USR06233,PMT03711,2025-12-19 11:50:24.779221,True
USR06237,PMT03712,2026-01-23 01:38:42.779221,True
USR06238,PMT03713,2026-01-10 01:14:26.779221,True
USR06241,PMT03714,2026-03-20 17:48:01.779221,True
USR06242,PMT03715,2026-06-01 14:48:22.779221,True
USR06243,PMT03716,2026-01-20 15:05:19.779221,True
USR06244,PMT03717,2026-05-29 09:31:38.779221,True
USR06245,PMT03718,2026-01-07 01:41:57.779221,True
USR06246,PMT03719,2026-05-15 08:38:36.779221,True
USR06247,PMT03720,2026-04-26 06:56:44.779221,True
USR06248,PMT03721,2026-01-30 14:48:50.779221,True
USR06249,PMT03722,2026-03-28 17:15:30.779221,True
USR06250,PMT03723,2025-12-19 15:47:12.779221,True
USR06252,PMT03724,2026-02-26 13:29:51.779221,True
USR06253,PMT03725,2026-03-07 20:18:45.779221,True
USR06254,PMT03726,2026-03-23 06:48:26.779221,True
USR06255,PMT03727,2026-02-20 16:33:18.779221,True
USR06256,PMT03728,2026-03-22 20:39:57.779221,True
USR06257,PMT03729,2026-01-03 21:33:59.779221,True
USR06258,PMT03730,2026-05-10 07:35:19.779221,True
USR06260,PMT03731,2026-04-07 02:52:48.779221,True
USR06261,PMT03732,2026-04-05 23:52:16.779221,True
USR06263,PMT03733,2026-02-16 00:53:58.779221,True
USR06264,PMT03734,2026-04-04 15:25:50.779221,True
USR06265,PMT03735,2026-03-11 06:15:46.779221,True
USR06266,PMT03736,2025-12-16 13:03:18.779221,True
USR06267,PMT03737,2025-12-18 10:14:01.779221,True
USR06269,PMT03738,2026-01-17 09:38:54.779221,True
USR06270,PMT03739,2026-03-14 18:45:05.779221,True
USR06271,PMT03740,2026-02-19 14:12:24.779221,True
USR06272,PMT03741,2026-03-17 21:42:19.779221,True
USR06273,PMT03742,2026-03-13 10:18:17.779221,True
USR06274,PMT03743,2026-02-07 05:13:45.779221,True
USR06275,PMT03744,2026-04-19 19:17:36.779221,True
USR06276,PMT03745,2026-05-30 20:09:26.779221,True
USR06277,PMT03746,2026-04-10 11:46:36.779221,True
USR06278,PMT03747,2026-03-05 18:50:46.779221,True
USR06279,PMT03748,2026-02-05 22:16:31.779221,True
USR06280,PMT03749,2026-04-25 10:30:02.779221,True
USR06281,PMT03750,2026-02-17 19:44:17.779221,True
USR06284,PMT03751,2026-04-16 03:03:02.779221,True
USR06285,PMT03752,2026-05-04 20:22:57.779221,True
USR06286,PMT03753,2026-04-25 00:05:44.779221,True
USR06287,PMT03754,2026-03-08 15:22:13.779221,True
USR06290,PMT03755,2026-01-08 11:56:03.779221,True
USR06291,PMT03756,2026-01-22 18:36:37.779221,True
USR06292,PMT03757,2026-04-21 01:32:58.779221,True
USR06293,PMT03758,2026-06-04 00:01:32.779221,True
USR06294,PMT03759,2025-12-25 05:19:40.779221,True
USR06296,PMT03760,2026-05-25 22:11:50.779221,True
USR06297,PMT03761,2026-04-30 06:42:14.779221,True
USR06301,PMT03762,2026-01-18 17:56:53.779221,True
USR06303,PMT03763,2026-01-10 19:21:27.779221,True
USR06304,PMT03764,2026-04-12 08:58:54.779221,True
USR06306,PMT03765,2025-12-23 05:45:25.779221,True
USR06309,PMT03766,2026-01-31 14:08:52.779221,True
USR06310,PMT03767,2026-04-10 03:21:54.779221,True
USR06312,PMT03768,2026-03-09 05:24:10.779221,True
USR06314,PMT03769,2026-03-23 21:10:51.779221,True
USR06315,PMT03770,2026-02-17 23:20:10.779221,True
USR06316,PMT03771,2026-05-15 18:07:48.779221,True
USR06317,PMT03772,2026-02-03 08:24:31.779221,True
USR06318,PMT03773,2026-05-06 09:22:26.779221,True
USR06319,PMT03774,2026-01-28 16:51:38.779221,True
USR06320,PMT03775,2026-01-25 19:34:32.779221,True
USR06321,PMT03776,2025-12-29 20:26:40.779221,True
USR06322,PMT03777,2026-01-09 05:17:55.779221,True
USR06323,PMT03778,2026-06-04 02:25:33.779221,True
USR06324,PMT03779,2026-05-06 15:25:11.779221,True
USR06325,PMT03780,2026-02-08 08:41:32.779221,True
USR06328,PMT03781,2026-06-05 15:58:02.779221,True
USR06329,PMT03782,2026-03-18 07:36:13.779221,True
USR06331,PMT03783,2026-03-06 21:01:42.779221,True
USR06332,PMT03784,2025-12-11 10:44:05.779221,True
USR06333,PMT03785,2026-02-23 18:25:40.779221,True
USR06334,PMT03786,2026-05-13 22:47:41.779221,True
USR06336,PMT03787,2026-02-14 10:42:22.779221,True
USR06338,PMT03788,2026-04-14 00:30:31.779221,True
USR06340,PMT03789,2026-03-06 13:24:06.779221,True
USR06341,PMT03790,2026-05-24 18:53:24.779221,True
USR06343,PMT03791,2025-12-25 21:58:58.779221,True
USR06346,PMT03792,2026-02-27 05:17:25.779221,True
USR06347,PMT03793,2026-05-30 08:45:14.779221,True
USR06348,PMT03794,2026-02-28 23:29:21.779221,True
USR06350,PMT03795,2026-02-03 20:18:11.779221,True
USR06351,PMT03796,2026-02-15 05:02:01.779221,True
USR06352,PMT03797,2026-06-02 16:25:30.779221,True
USR06353,PMT03798,2026-03-17 21:25:28.779221,True
USR06354,PMT03799,2026-05-26 02:52:58.779221,True
USR06355,PMT03800,2026-06-02 05:35:55.779221,True
USR06356,PMT03801,2026-04-12 00:08:16.779221,True
USR06357,PMT03802,2025-12-09 06:17:25.779221,True
USR06358,PMT03803,2025-12-14 08:15:05.779221,True
USR06359,PMT03804,2026-05-11 15:39:05.779221,True
USR06361,PMT03805,2026-05-29 08:19:04.779221,True
USR06362,PMT03806,2026-02-25 22:10:29.779221,True
USR06363,PMT03807,2026-04-24 10:13:58.779221,True
USR06364,PMT03808,2026-03-24 11:43:00.779221,True
USR06365,PMT03809,2026-05-19 06:02:59.779221,True
USR06367,PMT03810,2026-02-07 08:33:09.779221,True
USR06368,PMT03811,2026-02-20 03:31:44.779221,True
USR06369,PMT03812,2025-12-26 00:23:30.779221,True
USR06370,PMT03813,2025-12-10 22:26:11.779221,True
USR06371,PMT03814,2026-01-04 03:41:46.779221,True
USR06372,PMT03815,2026-04-17 21:43:17.779221,True
USR06374,PMT03816,2026-04-17 05:21:08.779221,True
USR06376,PMT03817,2026-03-11 20:35:20.779221,True
USR06378,PMT03818,2025-12-19 14:51:01.779221,True
USR06379,PMT03819,2026-04-10 00:55:19.779221,True
USR06380,PMT03820,2026-01-27 11:48:29.779221,True
USR06381,PMT03821,2026-05-23 11:16:22.779221,True
USR06382,PMT03822,2026-03-14 07:08:12.779221,True
USR06383,PMT03823,2026-01-14 13:03:20.779221,True
USR06386,PMT03824,2026-03-18 16:35:30.779221,True
USR06389,PMT03825,2026-03-14 15:32:34.779221,True
USR06391,PMT03826,2026-04-29 11:23:57.779221,True
USR06393,PMT03827,2026-05-16 17:20:01.779221,True
USR06394,PMT03828,2026-02-28 03:32:20.779221,True
USR06397,PMT03829,2026-04-19 12:53:02.779221,True
USR06398,PMT03830,2025-12-24 11:39:03.779221,True
USR06400,PMT03831,2026-05-15 23:01:54.779221,True
USR06401,PMT03832,2026-05-01 03:38:03.779221,True
USR06402,PMT03833,2026-01-25 18:08:07.779221,True
USR06405,PMT03834,2025-12-17 01:30:47.779221,True
USR06407,PMT03835,2026-04-17 00:41:22.779221,True
USR06408,PMT03836,2026-05-10 15:25:09.779221,True
USR06409,PMT03837,2026-04-20 03:30:42.779221,True
USR06410,PMT03838,2026-02-11 05:02:12.779221,True
USR06411,PMT03839,2026-01-21 15:33:00.779221,True
USR06412,PMT03840,2025-12-11 06:12:27.779221,True
USR06413,PMT03841,2025-12-26 11:50:24.779221,True
USR06414,PMT03842,2026-04-19 15:29:23.779221,True
USR06415,PMT03843,2026-04-10 19:09:55.779221,True
USR06416,PMT03844,2026-05-03 13:57:17.779221,True
USR06418,PMT03845,2026-05-24 16:29:47.779221,True
USR06419,PMT03846,2026-06-04 04:17:12.779221,True
USR06420,PMT03847,2026-02-13 01:42:32.779221,True
USR06422,PMT03848,2026-01-03 21:57:35.779221,True
USR06423,PMT03849,2026-02-28 06:23:20.779221,True
USR06424,PMT03850,2026-03-12 14:12:47.779221,True
USR06426,PMT03851,2026-02-08 10:36:45.779221,True
USR06427,PMT03852,2026-05-24 18:56:08.779221,True
USR06431,PMT03853,2026-03-24 13:24:35.779221,True
USR06432,PMT03854,2026-05-30 02:14:08.779221,True
USR06434,PMT03855,2026-05-09 20:38:39.779221,True
USR06435,PMT03856,2026-04-13 01:56:54.779221,True
USR06436,PMT03857,2026-03-18 13:12:05.779221,True
USR06437,PMT03858,2026-02-25 22:19:06.779221,True
USR06438,PMT03859,2025-12-09 23:09:17.779221,True
USR06439,PMT03860,2026-03-15 16:21:09.779221,True
USR06441,PMT03861,2026-03-30 15:33:59.779221,True
USR06442,PMT03862,2025-12-15 20:24:56.779221,True
USR06443,PMT03863,2026-04-29 00:19:05.779221,True
USR06446,PMT03864,2026-02-18 01:53:48.779221,True
USR06447,PMT03865,2026-03-21 05:07:19.779221,True
USR06448,PMT03866,2026-04-02 03:06:41.779221,True
USR06450,PMT03867,2026-05-06 15:40:50.779221,True
USR06451,PMT03868,2026-05-25 00:26:25.779221,True
USR06455,PMT03869,2026-05-18 05:00:24.779221,True
USR06456,PMT03870,2026-02-12 02:16:43.779221,True
USR06457,PMT03871,2026-01-30 20:35:19.779221,True
USR06459,PMT03872,2026-04-06 22:11:47.779221,True
USR06460,PMT03873,2026-03-02 14:24:08.779221,True
USR06461,PMT03874,2026-03-08 03:30:03.779221,True
USR06462,PMT03875,2026-01-14 09:49:54.779221,True
USR06463,PMT03876,2026-04-18 17:45:25.779221,True
USR06464,PMT03877,2026-03-05 14:24:56.779221,True
USR06465,PMT03878,2026-01-19 04:03:31.779221,True
USR06466,PMT03879,2026-06-03 16:46:12.779221,True
USR06467,PMT03880,2026-02-08 21:59:42.779221,True
USR06468,PMT03881,2026-01-01 07:13:49.779221,True
USR06469,PMT03882,2026-01-24 14:23:57.779221,True
USR06470,PMT03883,2026-02-04 03:16:09.779221,True
USR06471,PMT03884,2026-02-05 07:37:45.779221,True
USR06472,PMT03885,2026-01-15 07:37:15.779221,True
USR06474,PMT03886,2026-06-01 04:42:17.779221,True
USR06475,PMT03887,2026-03-11 01:52:08.779221,True
USR06476,PMT03888,2026-03-25 11:58:53.779221,True
USR06477,PMT03889,2026-01-31 16:41:47.779221,True
USR06478,PMT03890,2026-03-14 05:39:50.779221,True
USR06479,PMT03891,2025-12-13 00:12:11.779221,True
USR06481,PMT03892,2026-04-09 23:18:37.779221,True
USR06482,PMT03893,2026-03-31 13:31:45.779221,True
USR06484,PMT03894,2026-01-14 22:38:12.779221,True
USR06485,PMT03895,2026-05-14 10:00:21.779221,True
USR06486,PMT03896,2026-04-20 10:29:26.779221,True
USR06487,PMT03897,2025-12-14 01:57:31.779221,True
USR06488,PMT03898,2025-12-27 06:43:08.779221,True
USR06490,PMT03899,2026-03-03 04:47:48.779221,True
USR06491,PMT03900,2026-01-12 22:52:21.779221,True
USR06492,PMT03901,2025-12-19 14:10:24.779221,True
USR06493,PMT03902,2026-04-04 18:44:01.779221,True
USR06496,PMT03903,2026-05-21 02:44:19.779221,True
USR06497,PMT03904,2026-05-22 03:03:45.779221,True
USR06499,PMT03905,2026-02-05 10:29:11.779221,True
USR06501,PMT03906,2026-04-08 00:04:38.779221,True
USR06504,PMT03907,2026-02-13 19:48:07.779221,True
USR06505,PMT03908,2026-05-22 16:57:16.779221,True
USR06506,PMT03909,2026-06-06 11:29:06.779221,True
USR06507,PMT03910,2026-02-24 06:32:38.779221,True
USR06508,PMT03911,2026-02-04 11:05:10.779221,True
USR06509,PMT03912,2026-01-11 22:15:59.779221,True
USR06511,PMT03913,2026-05-22 22:12:25.779221,True
USR06512,PMT03914,2026-02-21 13:08:33.779221,True
USR06513,PMT03915,2026-02-06 12:37:30.779221,True
USR06514,PMT03916,2026-04-05 04:32:15.779221,True
USR06515,PMT03917,2026-03-25 03:50:35.779221,True
USR06516,PMT03918,2026-06-03 15:17:25.779221,True
USR06517,PMT03919,2026-02-21 08:59:00.779221,True
USR06518,PMT03920,2025-12-28 03:50:16.779221,True
USR06519,PMT03921,2026-05-29 12:25:29.779221,True
USR06520,PMT03922,2026-03-21 07:19:10.779221,True
USR06521,PMT03923,2025-12-28 15:36:07.779221,True
USR06522,PMT03924,2026-03-30 17:47:38.779221,True
USR06523,PMT03925,2026-04-15 23:51:35.779221,True
USR06525,PMT03926,2026-03-04 05:56:48.779221,True
USR06526,PMT03927,2026-05-25 15:33:06.779221,True
USR06527,PMT03928,2026-01-15 15:26:15.779221,True
USR06528,PMT03929,2026-03-07 11:23:57.779221,True
USR06529,PMT03930,2025-12-23 07:07:27.779221,True
USR06532,PMT03931,2026-04-05 22:42:08.779221,True
USR06533,PMT03932,2025-12-24 19:25:41.779221,True
USR06535,PMT03933,2026-04-30 20:56:43.779221,True
USR06537,PMT03934,2026-02-10 22:15:28.779221,True
USR06538,PMT03935,2026-06-06 06:51:44.779221,True
USR06540,PMT03936,2026-06-01 15:47:26.779221,True
USR06543,PMT03937,2025-12-12 12:48:39.779221,True
USR06545,PMT03938,2026-03-27 15:47:12.779221,True
USR06546,PMT03939,2026-03-06 22:36:01.779221,True
USR06548,PMT03940,2026-04-02 03:44:39.779221,True
USR06549,PMT03941,2026-05-17 01:43:38.779221,True
USR06550,PMT03942,2026-04-30 05:17:07.779221,True
USR06551,PMT03943,2026-05-15 00:28:32.779221,True
USR06552,PMT03944,2026-05-18 02:23:24.779221,True
USR06553,PMT03945,2026-01-06 00:25:17.779221,True
USR06554,PMT03946,2026-05-24 11:37:41.779221,True
USR06555,PMT03947,2026-03-04 08:06:18.779221,True
USR06556,PMT03948,2026-05-29 00:05:17.779221,True
USR06558,PMT03949,2026-06-06 06:32:12.779221,True
USR06559,PMT03950,2026-03-05 14:36:04.779221,True
USR06562,PMT03951,2026-04-21 05:53:58.779221,True
USR06563,PMT03952,2026-04-08 12:42:43.779221,True
USR06564,PMT03953,2026-04-02 07:47:25.779221,True
USR06565,PMT03954,2026-01-06 13:27:21.779221,True
USR06566,PMT03955,2026-01-14 12:50:02.779221,True
USR06567,PMT03956,2026-04-12 17:08:01.779221,True
USR06569,PMT03957,2026-02-27 20:25:40.779221,True
USR06571,PMT03958,2026-01-04 22:42:07.779221,True
USR06572,PMT03959,2026-03-03 13:48:28.779221,True
USR06573,PMT03960,2026-04-17 19:25:41.779221,True
USR06574,PMT03961,2026-05-19 22:33:25.779221,True
USR06575,PMT03962,2026-02-26 09:02:32.779221,True
USR06577,PMT03963,2026-02-01 15:00:23.779221,True
USR06578,PMT03964,2026-04-17 00:43:22.779221,True
USR06580,PMT03965,2026-04-19 01:50:16.779221,True
USR06581,PMT03966,2026-03-05 00:28:18.779221,True
USR06582,PMT03967,2026-04-17 12:45:46.779221,True
USR06584,PMT03968,2026-01-03 14:55:32.779221,True
USR06585,PMT03969,2026-02-03 17:04:15.779221,True
USR06587,PMT03970,2025-12-18 15:19:16.779221,True
USR06588,PMT03971,2026-01-21 03:22:31.779221,True
USR06589,PMT03972,2026-01-20 09:15:45.779221,True
USR06590,PMT03973,2026-02-21 21:40:01.779221,True
USR06591,PMT03974,2026-04-08 07:55:19.779221,True
USR06593,PMT03975,2026-04-26 17:48:11.779221,True
USR06595,PMT03976,2026-04-28 02:35:30.779221,True
USR06597,PMT03977,2026-03-01 01:11:31.779221,True
USR06599,PMT03978,2025-12-16 01:49:33.779221,True
USR06600,PMT03979,2025-12-18 14:44:53.779221,True
USR06603,PMT03980,2026-02-09 09:47:16.779221,True
USR06604,PMT03981,2026-03-29 19:07:55.779221,True
USR06607,PMT03982,2026-01-17 01:30:27.779221,True
USR06608,PMT03983,2026-01-01 12:47:37.779221,True
USR06610,PMT03984,2026-03-26 09:41:10.779221,True
USR06611,PMT03985,2026-01-18 14:15:27.779221,True
USR06613,PMT03986,2026-04-28 07:05:22.779221,True
USR06615,PMT03987,2026-04-03 01:28:21.779221,True
USR06616,PMT03988,2026-04-23 01:50:47.779221,True
USR06617,PMT03989,2026-02-19 07:16:30.779221,True
USR06619,PMT03990,2026-04-16 19:02:35.779221,True
USR06620,PMT03991,2026-05-01 07:26:06.779221,True
USR06621,PMT03992,2025-12-09 21:27:59.779221,True
USR06622,PMT03993,2026-05-26 02:55:41.779221,True
USR06624,PMT03994,2026-04-21 23:16:35.779221,True
USR06625,PMT03995,2026-04-17 20:16:46.779221,True
USR06626,PMT03996,2026-05-18 04:52:16.779221,True
USR06627,PMT03997,2026-01-11 01:27:00.779221,True
USR06629,PMT03998,2026-02-06 05:53:05.779221,True
USR06633,PMT03999,2025-12-30 07:21:02.779221,True
USR06634,PMT04000,2026-03-10 10:10:03.779221,True
USR06636,PMT04001,2026-05-18 11:08:14.779221,True
USR06638,PMT04002,2025-12-24 16:14:30.779221,True
USR06639,PMT04003,2026-01-09 05:40:36.779221,True
USR06643,PMT04004,2026-01-12 03:25:56.779221,True
USR06645,PMT04005,2026-02-23 01:02:16.779221,True
USR06647,PMT04006,2026-02-20 04:18:04.779221,True
USR06648,PMT04007,2025-12-25 02:58:56.779221,True
USR06649,PMT04008,2026-02-17 08:13:13.779221,True
USR06650,PMT04009,2026-04-17 10:59:03.779221,True
USR06652,PMT04010,2026-05-21 12:35:36.779221,True
USR06654,PMT04011,2026-02-25 02:25:24.779221,True
USR06655,PMT04012,2025-12-14 13:38:10.779221,True
USR06656,PMT04013,2026-03-04 12:55:12.779221,True
USR06658,PMT04014,2026-01-02 12:46:00.779221,True
USR06661,PMT04015,2026-06-03 07:18:33.779221,True
USR06662,PMT04016,2026-03-25 01:47:58.779221,True
USR06666,PMT04017,2026-03-11 14:07:14.779221,True
USR06667,PMT04018,2026-01-22 10:22:28.779221,True
USR06668,PMT04019,2026-03-04 07:29:29.779221,True
USR06669,PMT04020,2026-05-31 13:44:30.779221,True
USR06670,PMT04021,2026-01-06 12:52:23.779221,True
USR06671,PMT04022,2025-12-14 16:12:39.779221,True
USR06672,PMT04023,2026-02-21 09:54:05.779221,True
USR06675,PMT04024,2026-05-30 10:37:20.779221,True
USR06676,PMT04025,2026-03-03 03:25:27.779221,True
USR06679,PMT04026,2026-04-07 16:54:40.779221,True
USR06680,PMT04027,2026-06-03 03:44:58.779221,True
USR06681,PMT04028,2025-12-19 01:00:01.779221,True
USR06684,PMT04029,2026-02-10 21:02:18.779221,True
USR06686,PMT04030,2025-12-11 13:21:58.779221,True
USR06687,PMT04031,2025-12-15 03:29:58.779221,True
USR06689,PMT04032,2026-04-23 13:08:58.779221,True
USR06690,PMT04033,2026-02-14 19:20:07.779221,True
USR06695,PMT04034,2026-01-10 03:55:30.779221,True
USR06696,PMT04035,2026-04-28 19:06:36.779221,True
USR06699,PMT04036,2026-05-12 00:09:43.779221,True
USR06700,PMT04037,2026-04-16 00:56:27.779221,True
USR06703,PMT04038,2026-03-20 22:01:29.779221,True
USR06705,PMT04039,2026-02-18 13:53:36.779221,True
USR06706,PMT04040,2026-03-11 22:22:22.779221,True
USR06708,PMT04041,2026-05-20 23:01:45.779221,True
USR06709,PMT04042,2025-12-31 12:19:57.779221,True
USR06710,PMT04043,2026-03-20 11:10:46.779221,True
USR06712,PMT04044,2026-05-17 23:57:03.779221,True
USR06713,PMT04045,2026-03-17 08:10:26.779221,True
USR06714,PMT04046,2026-01-14 15:21:40.779221,True
USR06717,PMT04047,2026-04-28 18:02:05.779221,True
USR06718,PMT04048,2025-12-21 03:09:48.779221,True
USR06719,PMT04049,2026-01-29 14:53:00.779221,True
USR06720,PMT04050,2025-12-13 04:26:33.779221,True
USR06725,PMT04051,2026-04-26 18:19:36.779221,True
USR06726,PMT04052,2026-03-30 17:32:31.779221,True
USR06727,PMT04053,2026-05-10 23:22:41.779221,True
USR06730,PMT04054,2026-03-24 02:52:26.779221,True
USR06731,PMT04055,2026-01-18 13:23:06.779221,True
USR06732,PMT04056,2026-04-20 02:33:29.779221,True
USR06733,PMT04057,2026-03-29 03:15:55.779221,True
USR06734,PMT04058,2026-05-25 15:30:54.779221,True
USR06735,PMT04059,2026-01-10 02:38:47.779221,True
USR06737,PMT04060,2026-01-17 09:01:02.779221,True
USR06738,PMT04061,2026-05-08 05:27:35.779221,True
USR06739,PMT04062,2026-03-12 03:21:19.779221,True
USR06742,PMT04063,2026-01-08 05:18:53.779221,True
USR06743,PMT04064,2026-01-18 04:11:45.779221,True
