referral_id,referrer_user_id,referred_user_id,referral_date,reward_amount,reward_claimed
REF00734,USR08006,USR02794,2026-05-15 23:43:12.779221,25000.0,True
REF00735,USR07664,USR06833,2026-05-16 00:43:16.779221,25000.0,True
REF00736,USR02848,USR05556,2026-05-16 01:29:32.779221,25000.0,True
REF00737,USR04416,USR07473,2026-05-16 02:44:47.779221,25000.0,False
REF00738,USR07646,USR06214,2026-05-16 02:45:42.779221,25000.0,False
REF00739,USR06720,USR02972,2026-05-16 04:12:20.779221,25000.0,True
REF00740,USR09498,USR05199,2026-05-16 04:26:08.779221,25000.0,True
REF00741,USR07021,USR02127,2026-05-16 04:29:18.779221,25000.0,True
REF00742,USR01110,USR06834,2026-05-16 06:58:56.779221,25000.0,True
REF00743,USR02872,USR01043,2026-05-16 06:59:41.779221,25000.0,False
REF00744,USR04659,USR08993,2026-05-16 08:15:39.779221,25000.0,True
REF00745,USR07915,USR08480,2026-05-16 09:26:31.779221,25000.0,True
REF00746,USR05593,USR01040,2026-05-16 09:46:58.779221,25000.0,True
REF00747,USR08236,USR05624,2026-05-16 10:05:11.779221,25000.0,True
REF00748,USR04083,USR02415,2026-05-16 11:00:31.779221,25000.0,True
REF00749,USR04764,USR05806,2026-05-16 12:07:41.779221,25000.0,True
REF00750,USR00007,USR02096,2026-05-16 13:01:13.779221,25000.0,True
REF00751,USR07653,USR09972,2026-05-16 13:16:51.779221,25000.0,False
REF00752,USR08732,USR05112,2026-05-16 14:34:19.779221,25000.0,False
REF00753,USR07950,USR08529,2026-05-16 15:13:29.779221,25000.0,False
REF00754,USR03373,USR09089,2026-05-16 14:59:04.779221,25000.0,False
REF00755,USR06775,USR08325,2026-05-16 15:26:48.779221,25000.0,False
REF00756,USR08976,USR01836,2026-05-16 15:33:23.779221,25000.0,False
REF00757,USR01726,USR01878,2026-05-16 16:25:44.779221,25000.0,False
REF00758,USR05706,USR06393,2026-05-16 16:32:01.779221,25000.0,True
REF00759,USR09442,USR08247,2026-05-16 17:26:12.779221,25000.0,True
REF00760,USR05144,USR05982,2026-05-16 18:30:44.779221,25000.0,False
REF00761,USR07036,USR03241,2026-05-16 18:00:30.779221,25000.0,False
REF00762,USR06902,USR06168,2026-05-16 18:57:08.779221,25000.0,True
REF00763,USR06748,USR08644,2026-05-16 18:39:09.779221,25000.0,False
REF00764,USR09011,USR04510,2026-05-16 19:53:45.779221,25000.0,False
REF00765,USR05162,USR07431,2026-05-16 19:40:09.779221,25000.0,True
REF00766,USR04832,USR03330,2026-05-16 19:41:47.779221,25000.0,True
REF00767,USR00223,USR02391,2026-05-16 20:07:31.779221,25000.0,False
REF00768,USR01669,USR09508,2026-05-16 20:32:39.779221,25000.0,False
REF00769,USR01839,USR03603,2026-05-16 20:39:03.779221,25000.0,False
REF00770,USR07899,USR06018,2026-05-16 22:26:27.779221,25000.0,False
REF00771,USR01882,USR08698,2026-05-16 22:10:00.779221,25000.0,False
REF00772,USR00293,USR02497,2026-05-16 22:07:34.779221,25000.0,True
REF00773,USR09876,USR02792,2026-05-16 23:22:29.779221,25000.0,True
REF00774,USR08064,USR09935,2026-05-17 00:27:40.779221,25000.0,True
REF00775,USR04686,USR04568,2026-05-17 00:16:35.779221,25000.0,True
REF00776,USR07738,USR07986,2026-05-17 01:02:53.779221,25000.0,False
REF00777,USR01044,USR07146,2026-05-17 00:48:02.779221,25000.0,True
REF00778,USR00044,USR06549,2026-05-17 01:16:38.779221,25000.0,True
REF00779,USR07063,USR05410,2026-05-17 01:19:27.779221,25000.0,True
REF00780,USR00751,USR09739,2026-05-17 01:26:48.779221,25000.0,True
REF00781,USR03328,USR06843,2026-05-17 02:04:00.779221,25000.0,False
REF00782,USR08396,USR08381,2026-05-17 02:56:33.779221,25000.0,True
REF00783,USR02215,USR04314,2026-05-17 02:47:15.779221,25000.0,True
REF00784,USR06487,USR04476,2026-05-17 05:38:10.779221,25000.0,True
REF00785,USR08038,USR07413,2026-05-17 06:04:36.779221,25000.0,False
REF00786,USR08465,USR06225,2026-05-17 06:40:30.779221,25000.0,True
REF00787,USR00150,USR04714,2026-05-17 08:03:13.779221,25000.0,True
REF00788,USR04358,USR02324,2026-05-17 10:16:31.779221,25000.0,False
REF00789,USR06968,USR09663,2026-05-17 10:41:20.779221,25000.0,True
REF00790,USR06358,USR07369,2026-05-17 12:00:37.779221,25000.0,True
REF00791,USR09146,USR04466,2026-05-17 12:06:28.779221,25000.0,False
REF00792,USR03289,USR01944,2026-05-17 11:51:31.779221,25000.0,True
REF00793,USR08818,USR00834,2026-05-17 13:27:01.779221,25000.0,True
REF00794,USR09392,USR08129,2026-05-17 13:33:20.779221,25000.0,True
REF00795,USR01024,USR05689,2026-05-17 13:31:39.779221,25000.0,True
REF00796,USR04861,USR06757,2026-05-17 14:23:09.779221,25000.0,True
REF00797,USR06166,USR01779,2026-05-17 14:46:02.779221,25000.0,False
REF00798,USR06655,USR04373,2026-05-17 15:20:49.779221,25000.0,False
REF00799,USR06932,USR05568,2026-05-17 15:39:00.779221,25000.0,True
REF00800,USR03815,USR02869,2026-05-17 16:43:18.779221,25000.0,True
REF00801,USR07846,USR09808,2026-05-17 17:47:58.779221,25000.0,False
REF00802,USR02853,USR07625,2026-05-17 17:33:48.779221,25000.0,False
REF00803,USR06671,USR06014,2026-05-17 19:52:08.779221,25000.0,False
REF00804,USR00726,USR00121,2026-05-17 20:52:20.779221,25000.0,False
REF00805,USR01772,USR01638,2026-05-17 20:58:10.779221,25000.0,True
REF00806,USR02483,USR08458,2026-05-17 20:46:30.779221,25000.0,True
REF00807,USR01588,USR06859,2026-05-17 21:33:52.779221,25000.0,False
REF00808,USR03574,USR06001,2026-05-17 22:19:40.779221,25000.0,False
REF00809,USR03148,USR05239,2026-05-17 23:25:18.779221,25000.0,True
REF00810,USR00176,USR01221,2026-05-17 23:25:47.779221,25000.0,False
REF00811,USR05139,USR06712,2026-05-17 23:43:03.779221,25000.0,True
REF00812,USR06835,USR03491,2026-05-18 00:10:25.779221,25000.0,False
REF00813,USR06942,USR08794,2026-05-18 00:28:38.779221,25000.0,False
REF00814,USR07718,USR01557,2026-05-18 01:41:05.779221,25000.0,False
REF00815,USR09053,USR03745,2026-05-18 02:01:47.779221,25000.0,True
REF00816,USR05108,USR06552,2026-05-18 01:38:24.779221,25000.0,False
REF00817,USR01269,USR02074,2026-05-18 02:09:49.779221,25000.0,True
REF00818,USR04824,USR00454,2026-05-18 03:00:33.779221,25000.0,True
REF00819,USR01344,USR02048,2026-05-18 03:53:17.779221,25000.0,True
REF00820,USR06687,USR06626,2026-05-18 04:18:16.779221,25000.0,True
REF00821,USR01924,USR09480,2026-05-18 04:34:35.779221,25000.0,False
REF00822,USR07033,USR06455,2026-05-18 04:28:24.779221,25000.0,False
REF00823,USR01767,USR05877,2026-05-18 05:58:27.779221,25000.0,False
REF00824,USR00557,USR05429,2026-05-18 08:00:05.779221,25000.0,False
REF00825,USR00829,USR08133,2026-05-18 08:38:28.779221,25000.0,True
REF00826,USR07559,USR08633,2026-05-18 09:23:00.779221,25000.0,True
REF00827,USR05118,USR04457,2026-05-18 10:00:39.779221,25000.0,False
REF00828,USR04868,USR04616,2026-05-18 10:29:27.779221,25000.0,False
REF00829,USR09705,USR06636,2026-05-18 10:35:14.779221,25000.0,False
REF00830,USR02905,USR07020,2026-05-18 12:28:45.779221,25000.0,False
REF00831,USR02243,USR05440,2026-05-18 12:35:16.779221,25000.0,True
REF00832,USR02817,USR02271,2026-05-18 12:44:05.779221,25000.0,False
REF00833,USR02049,USR08746,2026-05-18 13:19:09.779221,25000.0,False
REF00834,USR02143,USR03077,2026-05-18 15:15:29.779221,25000.0,False
REF00835,USR09280,USR06842,2026-05-18 16:06:09.779221,25000.0,True
REF00836,USR09420,USR02085,2026-05-18 16:49:22.779221,25000.0,False
REF00837,USR02234,USR02756,2026-05-18 17:21:17.779221,25000.0,True
REF00838,USR08412,USR04323,2026-05-18 19:07:47.779221,25000.0,True
REF00839,USR05924,USR00640,2026-05-18 18:43:09.779221,25000.0,False
REF00840,USR08303,USR08468,2026-05-18 19:45:42.779221,25000.0,True
REF00841,USR03192,USR03388,2026-05-18 21:34:40.779221,25000.0,True
REF00842,USR04962,USR09561,2026-05-18 21:46:51.779221,25000.0,True
REF00843,USR05947,USR01386,2026-05-18 22:22:07.779221,25000.0,False
REF00844,USR05174,USR09512,2026-05-19 00:09:09.779221,25000.0,False
REF00845,USR06442,USR08361,2026-05-19 00:34:31.779221,25000.0,True
REF00846,USR03749,USR01693,2026-05-19 01:43:13.779221,25000.0,True
REF00847,USR02027,USR03300,2026-05-19 01:41:18.779221,25000.0,False
REF00848,USR08688,USR09820,2026-05-19 03:13:32.779221,25000.0,False
REF00849,USR07891,USR02877,2026-05-19 02:57:28.779221,25000.0,True
REF00850,USR00198,USR01321,2026-05-19 03:32:04.779221,25000.0,True
REF00851,USR04536,USR07432,2026-05-19 05:03:00.779221,25000.0,True
REF00852,USR02859,USR06365,2026-05-19 05:16:59.779221,25000.0,False
REF00853,USR07898,USR05301,2026-05-19 06:15:24.779221,25000.0,True
REF00854,USR02903,USR03421,2026-05-19 05:51:16.779221,25000.0,False
REF00855,USR00085,USR09944,2026-05-19 07:33:38.779221,25000.0,False
REF00856,USR01002,USR05431,2026-05-19 08:08:59.779221,25000.0,False
REF00857,USR02736,USR01437,2026-05-19 07:56:12.779221,25000.0,False
REF00858,USR09604,USR07254,2026-05-19 08:26:23.779221,25000.0,True
REF00859,USR06599,USR04668,2026-05-19 08:48:14.779221,25000.0,False
REF00860,USR07435,USR00333,2026-05-19 09:34:08.779221,25000.0,True
REF00861,USR01651,USR03173,2026-05-19 11:20:18.779221,25000.0,False
REF00862,USR07343,USR00327,2026-05-19 12:25:34.779221,25000.0,False
REF00863,USR04587,USR05751,2026-05-19 12:00:58.779221,25000.0,True
REF00864,USR00803,USR08840,2026-05-19 13:16:32.779221,25000.0,True
REF00865,USR00443,USR02393,2026-05-19 13:56:01.779221,25000.0,True
REF00866,USR09915,USR03222,2026-05-19 14:19:59.779221,25000.0,False
REF00867,USR04529,USR03870,2026-05-19 14:27:40.779221,25000.0,True
REF00868,USR04279,USR04700,2026-05-19 14:22:12.779221,25000.0,False
REF00869,USR02868,USR04793,2026-05-19 14:44:26.779221,25000.0,True
REF00870,USR04241,USR08866,2026-05-19 15:25:07.779221,25000.0,True
REF00871,USR07360,USR05629,2026-05-19 15:15:30.779221,25000.0,False
REF00872,USR00346,USR04394,2026-05-19 16:14:29.779221,25000.0,False
REF00873,USR01346,USR09049,2026-05-19 16:07:31.779221,25000.0,True
REF00874,USR01195,USR04311,2026-05-19 15:57:48.779221,25000.0,False
REF00875,USR09730,USR04760,2026-05-19 16:17:29.779221,25000.0,False
REF00876,USR06266,USR02932,2026-05-19 17:39:04.779221,25000.0,True
REF00877,USR09807,USR08173,2026-05-19 18:07:00.779221,25000.0,False
REF00878,USR00074,USR09231,2026-05-19 17:23:37.779221,25000.0,False
REF00879,USR05465,USR04141,2026-05-19 18:14:54.779221,25000.0,False
REF00880,USR03155,USR07025,2026-05-19 18:53:45.779221,25000.0,True
REF00881,USR08170,USR01524,2026-05-19 19:06:37.779221,25000.0,False
REF00882,USR04556,USR07549,2026-05-19 20:11:31.779221,25000.0,False
REF00883,USR07911,USR06090,2026-05-19 19:54:16.779221,25000.0,False
REF00884,USR07410,USR05270,2026-05-19 21:03:41.779221,25000.0,False
REF00885,USR08392,USR09635,2026-05-19 21:19:18.779221,25000.0,False
REF00886,USR02939,USR06055,2026-05-19 21:43:58.779221,25000.0,False
REF00887,USR09518,USR06574,2026-05-19 22:09:25.779221,25000.0,True
REF00888,USR00532,USR07239,2026-05-19 22:25:58.779221,25000.0,False
REF00889,USR01294,USR03229,2026-05-19 22:52:53.779221,25000.0,True
REF00890,USR06139,USR04071,2026-05-20 00:09:28.779221,25000.0,False
REF00891,USR09672,USR02240,2026-05-20 00:59:03.779221,25000.0,False
REF00892,USR06914,USR03975,2026-05-20 00:53:56.779221,25000.0,True
REF00893,USR01629,USR09873,2026-05-20 01:33:17.779221,25000.0,True
REF00894,USR01008,USR09767,2026-05-20 02:03:02.779221,25000.0,True
REF00895,USR02884,USR06892,2026-05-20 02:32:47.779221,25000.0,False
REF00896,USR00859,USR03618,2026-05-20 02:57:26.779221,25000.0,True
REF00897,USR01421,USR01389,2026-05-20 03:28:15.779221,25000.0,True
REF00898,USR06405,USR00921,2026-05-20 04:50:53.779221,25000.0,True
REF00899,USR01552,USR02646,2026-05-20 04:26:30.779221,25000.0,True
REF00900,USR03537,USR08639,2026-05-20 05:59:39.779221,25000.0,True
REF00901,USR00455,USR06034,2026-05-20 06:23:03.779221,25000.0,False
REF00902,USR02248,USR02659,2026-05-20 06:48:07.779221,25000.0,False
REF00903,USR03742,USR08850,2026-05-20 07:07:38.779221,25000.0,True
REF00904,USR09756,USR01446,2026-05-20 07:19:31.779221,25000.0,False
REF00905,USR04696,USR05781,2026-05-20 07:36:25.779221,25000.0,True
REF00906,USR07103,USR00699,2026-05-20 07:40:17.779221,25000.0,True
REF00907,USR01541,USR09033,2026-05-20 09:00:51.779221,25000.0,True
REF00908,USR01150,USR05890,2026-05-20 09:22:24.779221,25000.0,True
REF00909,USR05737,USR04015,2026-05-20 10:36:45.779221,25000.0,True
REF00910,USR08780,USR09766,2026-05-20 10:38:35.779221,25000.0,True
REF00911,USR08180,USR03849,2026-05-20 11:18:19.779221,25000.0,True
REF00912,USR05932,USR08090,2026-05-20 11:08:25.779221,25000.0,True
REF00913,USR03394,USR04249,2026-05-20 11:24:06.779221,25000.0,True
REF00914,USR08205,USR09827,2026-05-20 11:35:47.779221,25000.0,True
REF00915,USR02341,USR09569,2026-05-20 14:26:09.779221,25000.0,False
REF00916,USR01145,USR02519,2026-05-20 14:50:54.779221,25000.0,False
REF00917,USR08340,USR05685,2026-05-20 15:05:41.779221,25000.0,False
REF00918,USR08547,USR05223,2026-05-20 16:54:55.779221,25000.0,False
REF00919,USR09186,USR02087,2026-05-20 18:10:12.779221,25000.0,False
REF00920,USR00863,USR01243,2026-05-20 18:59:48.779221,25000.0,True
REF00921,USR01559,USR01730,2026-05-20 18:20:27.779221,25000.0,True
REF00922,USR03644,USR07882,2026-05-20 19:51:16.779221,25000.0,False
REF00923,USR02766,USR05170,2026-05-20 21:24:56.779221,25000.0,False
REF00924,USR04534,USR01700,2026-05-20 21:39:04.779221,25000.0,True
REF00925,USR08884,USR09216,2026-05-20 21:59:08.779221,25000.0,False
REF00926,USR09948,USR01798,2026-05-20 22:00:36.779221,25000.0,False
REF00927,USR07067,USR01632,2026-05-20 22:36:53.779221,25000.0,False
REF00928,USR01189,USR07539,2026-05-20 22:05:49.779221,25000.0,True
REF00929,USR06111,USR04407,2026-05-20 22:11:23.779221,25000.0,True
REF00930,USR06170,USR06708,2026-05-20 22:47:45.779221,25000.0,True
REF00931,USR03247,USR08264,2026-05-20 23:27:08.779221,25000.0,True
REF00932,USR05473,USR00612,2026-05-20 23:48:02.779221,25000.0,True
REF00933,USR01115,USR09276,2026-05-21 00:05:10.779221,25000.0,False
REF00934,USR07205,USR00869,2026-05-21 00:47:36.779221,25000.0,True
REF00935,USR03564,USR08765,2026-05-21 00:59:34.779221,25000.0,False
REF00936,USR01533,USR02753,2026-05-21 01:40:37.779221,25000.0,False
REF00937,USR05912,USR06496,2026-05-21 02:05:19.779221,25000.0,False
REF00938,USR09668,USR09119,2026-05-21 02:39:15.779221,25000.0,False
REF00939,USR01740,USR07925,2026-05-21 02:10:04.779221,25000.0,False
REF00940,USR08280,USR09676,2026-05-21 03:02:56.779221,25000.0,False
REF00941,USR06817,USR06010,2026-05-21 04:38:38.779221,25000.0,False
REF00942,USR06053,USR07758,2026-05-21 04:47:19.779221,25000.0,True
REF00943,USR04623,USR08760,2026-05-21 04:54:58.779221,25000.0,True
REF00944,USR02746,USR04829,2026-05-21 05:31:12.779221,25000.0,True
REF00945,USR04625,USR03889,2026-05-21 07:19:00.779221,25000.0,False
REF00946,USR08423,USR01011,2026-05-21 08:19:08.779221,25000.0,False
REF00947,USR06267,USR07224,2026-05-21 11:24:16.779221,25000.0,True
REF00948,USR03327,USR06652,2026-05-21 12:03:36.779221,25000.0,False
REF00949,USR02056,USR05035,2026-05-21 13:29:47.779221,25000.0,False
REF00950,USR02325,USR01398,2026-05-21 13:14:11.779221,25000.0,False
REF00951,USR05687,USR03119,2026-05-21 13:56:55.779221,25000.0,False
REF00952,USR07382,USR08363,2026-05-21 13:33:07.779221,25000.0,True
REF00953,USR04305,USR02751,2026-05-21 14:04:23.779221,25000.0,True
REF00954,USR09315,USR05180,2026-05-21 14:19:40.779221,25000.0,False
REF00955,USR05288,USR08127,2026-05-21 15:25:21.779221,25000.0,False
REF00956,USR08822,USR05615,2026-05-21 15:47:39.779221,25000.0,True
REF00957,USR06093,USR02331,2026-05-21 16:02:23.779221,25000.0,True
REF00958,USR06600,USR09344,2026-05-21 16:12:37.779221,25000.0,False
REF00959,USR04833,USR08950,2026-05-21 17:00:29.779221,25000.0,False
REF00960,USR06587,USR05312,2026-05-21 17:19:10.779221,25000.0,True
REF00961,USR03674,USR00989,2026-05-21 17:01:35.779221,25000.0,True
REF00962,USR09209,USR02188,2026-05-21 18:38:08.779221,25000.0,True
REF00963,USR08319,USR05024,2026-05-21 18:51:19.779221,25000.0,True
REF00964,USR04226,USR07304,2026-05-21 20:02:55.779221,25000.0,False
REF00965,USR01453,USR09511,2026-05-21 20:11:22.779221,25000.0,True
REF00966,USR04898,USR06943,2026-05-21 20:39:32.779221,25000.0,False
REF00967,USR07247,USR08566,2026-05-21 21:08:18.779221,25000.0,False
REF00968,USR07845,USR09362,2026-05-21 21:08:16.779221,25000.0,False
REF00969,USR01610,USR00841,2026-05-21 22:06:26.779221,25000.0,False
REF00970,USR07727,USR09152,2026-05-21 23:30:44.779221,25000.0,True
REF00971,USR08778,USR01191,2026-05-22 00:12:50.779221,25000.0,False
REF00972,USR04017,USR09692,2026-05-22 00:20:04.779221,25000.0,True
REF00973,USR04799,USR02647,2026-05-22 00:45:26.779221,25000.0,False
REF00974,USR08121,USR05319,2026-05-22 01:31:01.779221,25000.0,True
REF00975,USR03009,USR04938,2026-05-22 01:21:12.779221,25000.0,True
REF00976,USR06681,USR00303,2026-05-22 01:51:33.779221,25000.0,True
REF00977,USR07069,USR02858,2026-05-22 01:53:07.779221,25000.0,True
REF00978,USR07158,USR04191,2026-05-22 02:17:28.779221,25000.0,True
REF00979,USR09968,USR06899,2026-05-22 02:20:35.779221,25000.0,False
REF00980,USR03524,USR06497,2026-05-22 02:22:45.779221,25000.0,True
REF00981,USR05855,USR03145,2026-05-22 03:21:20.779221,25000.0,True
REF00982,USR04796,USR08393,2026-05-22 03:57:48.779221,25000.0,False
REF00983,USR03813,USR02203,2026-05-22 04:37:13.779221,25000.0,False
REF00984,USR03976,USR06941,2026-05-22 04:09:40.779221,25000.0,True
REF00985,USR05022,USR07520,2026-05-22 04:55:12.779221,25000.0,False
REF00986,USR05031,USR05601,2026-05-22 04:56:23.779221,25000.0,False
REF00987,USR04477,USR06879,2026-05-22 06:31:43.779221,25000.0,False
REF00988,USR02652,USR03626,2026-05-22 07:31:05.779221,25000.0,False
REF00989,USR02280,USR05273,2026-05-22 08:39:36.779221,25000.0,False
REF00990,USR02921,USR01366,2026-05-22 09:15:35.779221,25000.0,False
REF00991,USR09128,USR07839,2026-05-22 10:16:00.779221,25000.0,False
REF00992,USR00688,USR00194,2026-05-22 11:42:49.779221,25000.0,True
REF00993,USR05794,USR05815,2026-05-22 11:36:45.779221,25000.0,True
REF00994,USR02795,USR05645,2026-05-22 12:16:20.779221,25000.0,False
REF00995,USR03793,USR02937,2026-05-22 12:18:34.779221,25000.0,False
REF00996,USR06233,USR04857,2026-05-22 13:59:54.779221,25000.0,True
REF00997,USR00963,USR01576,2026-05-22 13:30:07.779221,25000.0,True
REF00998,USR02925,USR02635,2026-05-22 13:27:48.779221,25000.0,False
REF00999,USR09140,USR04966,2026-05-22 14:47:56.779221,25000.0,True
REF01000,USR06492,USR01199,2026-05-22 15:53:36.779221,25000.0,True
REF01001,USR04145,USR06505,2026-05-22 16:16:16.779221,25000.0,True
REF01002,USR06378,USR02572,2026-05-22 16:02:07.779221,25000.0,True
REF01003,USR06823,USR06828,2026-05-22 16:19:16.779221,25000.0,False
REF01004,USR05512,USR07284,2026-05-22 16:35:17.779221,25000.0,False
REF01005,USR06250,USR02912,2026-05-22 16:50:23.779221,25000.0,True
REF01006,USR04206,USR07919,2026-05-22 18:18:25.779221,25000.0,True
REF01007,USR08701,USR07407,2026-05-22 18:12:38.779221,25000.0,True
REF01008,USR05983,USR01834,2026-05-22 19:04:09.779221,25000.0,False
REF01009,USR04174,USR04018,2026-05-22 19:16:55.779221,25000.0,False
REF01010,USR08763,USR01228,2026-05-22 19:55:22.779221,25000.0,True
REF01011,USR09938,USR05948,2026-05-22 20:59:58.779221,25000.0,True
REF01012,USR05237,USR01837,2026-05-22 20:51:37.779221,25000.0,True
REF01013,USR02993,USR09341,2026-05-22 20:41:00.779221,25000.0,True
REF01014,USR04818,USR06511,2026-05-22 21:46:25.779221,25000.0,True
REF01015,USR02487,USR02429,2026-05-22 22:21:01.779221,25000.0,False
REF01016,USR00422,USR00842,2026-05-22 23:15:34.779221,25000.0,False
REF01017,USR04102,USR09039,2026-05-22 23:38:36.779221,25000.0,False
REF01018,USR08959,USR06143,2026-05-23 00:16:29.779221,25000.0,False
REF01019,USR05829,USR01018,2026-05-23 01:43:03.779221,25000.0,True
REF01020,USR01423,USR03985,2026-05-23 02:04:41.779221,25000.0,True
REF01021,USR08940,USR01578,2026-05-23 02:24:22.779221,25000.0,True
REF01022,USR07599,USR03919,2026-05-23 04:17:42.779221,25000.0,False
REF01023,USR03802,USR08947,2026-05-23 04:52:42.779221,25000.0,True
REF01024,USR08637,USR04233,2026-05-23 08:41:37.779221,25000.0,True
REF01025,USR01587,USR04014,2026-05-23 08:46:23.779221,25000.0,True
REF01026,USR05049,USR07960,2026-05-23 09:37:17.779221,25000.0,False
REF01027,USR07577,USR06381,2026-05-23 10:48:22.779221,25000.0,True
REF01028,USR09611,USR08853,2026-05-23 11:15:13.779221,25000.0,False
REF01029,USR09067,USR00573,2026-05-23 11:19:18.779221,25000.0,False
REF01030,USR05904,USR01435,2026-05-23 10:49:00.779221,25000.0,True
REF01031,USR01332,USR07470,2026-05-23 11:20:10.779221,25000.0,True
REF01032,USR08594,USR09925,2026-05-23 11:11:13.779221,25000.0,False
REF01033,USR01300,USR01003,2026-05-23 12:13:11.779221,25000.0,False
REF01034,USR03121,USR00124,2026-05-23 12:45:16.779221,25000.0,True
REF01035,USR04168,USR03456,2026-05-23 13:29:33.779221,25000.0,True
REF01036,USR07077,USR05434,2026-05-23 15:15:15.779221,25000.0,True
REF01037,USR00977,USR00551,2026-05-23 16:14:24.779221,25000.0,False
REF01038,USR06173,USR08155,2026-05-23 15:42:45.779221,25000.0,True
REF01039,USR02105,USR05287,2026-05-23 16:16:03.779221,25000.0,False
REF01040,USR05723,USR08829,2026-05-23 16:31:01.779221,25000.0,False
REF01041,USR00095,USR03650,2026-05-23 17:00:19.779221,25000.0,False
REF01042,USR05023,USR07458,2026-05-23 17:29:57.779221,25000.0,False
REF01043,USR04088,USR00383,2026-05-23 18:02:05.779221,25000.0,True
REF01044,USR01394,USR04991,2026-05-23 18:10:14.779221,25000.0,True
REF01045,USR05523,USR08070,2026-05-23 20:42:32.779221,25000.0,True
REF01046,USR01811,USR05479,2026-05-23 22:21:35.779221,25000.0,True
REF01047,USR03909,USR07291,2026-05-23 23:46:19.779221,25000.0,False
REF01048,USR07521,USR05753,2026-05-23 23:49:14.779221,25000.0,True
REF01049,USR03758,USR08920,2026-05-24 01:04:36.779221,25000.0,False
REF01050,USR03938,USR08694,2026-05-24 04:08:47.779221,25000.0,False
REF01051,USR04752,USR00984,2026-05-24 04:51:56.779221,25000.0,False
REF01052,USR07495,USR00653,2026-05-24 04:47:53.779221,25000.0,True
REF01053,USR04085,USR07336,2026-05-24 06:15:40.779221,25000.0,False
REF01054,USR04414,USR07781,2026-05-24 06:53:04.779221,25000.0,True
REF01055,USR08568,USR08715,2026-05-24 06:56:24.779221,25000.0,True
REF01056,USR01363,USR08485,2026-05-24 08:27:48.779221,25000.0,False
REF01057,USR07118,USR01275,2026-05-24 09:03:24.779221,25000.0,True
REF01058,USR09603,USR00258,2026-05-24 09:00:46.779221,25000.0,False
REF01059,USR08307,USR03412,2026-05-24 09:32:41.779221,25000.0,True
REF01060,USR04436,USR01327,2026-05-24 10:37:09.779221,25000.0,False
REF01061,USR06937,USR06554,2026-05-24 11:18:41.779221,25000.0,False
REF01062,USR05636,USR04701,2026-05-24 11:43:38.779221,25000.0,False
REF01063,USR02485,USR08161,2026-05-24 11:45:39.779221,25000.0,True
REF01064,USR07402,USR09351,2026-05-24 12:38:21.779221,25000.0,True
REF01065,USR02494,USR06418,2026-05-24 16:04:47.779221,25000.0,False
REF01066,USR06718,USR06341,2026-05-24 18:20:24.779221,25000.0,False
REF01067,USR07511,USR06427,2026-05-24 17:59:08.779221,25000.0,False
REF01068,USR00706,USR05393,2026-05-24 18:11:10.779221,25000.0,False
REF01069,USR07854,USR02678,2026-05-24 19:34:49.779221,25000.0,True
REF01070,USR07270,USR05142,2026-05-24 20:29:20.779221,25000.0,False
REF01071,USR07366,USR03473,2026-05-24 21:02:05.779221,25000.0,True
REF01072,USR09835,USR00349,2026-05-24 21:16:55.779221,25000.0,False
REF01073,USR01694,USR04272,2026-05-24 21:25:57.779221,25000.0,True
REF01074,USR08507,USR05107,2026-05-24 21:13:21.779221,25000.0,False
REF01075,USR09139,USR04008,2026-05-24 21:47:51.779221,25000.0,True
REF01076,USR03549,USR01370,2026-05-24 22:13:02.779221,25000.0,True
REF01077,USR02423,USR09467,2026-05-24 22:37:40.779221,25000.0,False
REF01078,USR05778,USR09154,2026-05-24 22:26:19.779221,25000.0,False
REF01079,USR01988,USR06451,2026-05-24 23:31:25.779221,25000.0,False
REF01080,USR06059,USR01416,2026-05-25 00:07:56.779221,25000.0,False
REF01081,USR06953,USR01060,2026-05-25 00:33:11.779221,25000.0,False
REF01082,USR07504,USR05025,2026-05-25 00:53:04.779221,25000.0,True
REF01083,USR07446,USR01732,2026-05-25 02:36:52.779221,25000.0,True
REF01084,USR01583,USR06008,2026-05-25 02:13:30.779221,25000.0,True
REF01085,USR00563,USR08892,2026-05-25 03:25:00.779221,25000.0,True
REF01086,USR03297,USR05407,2026-05-25 04:07:14.779221,25000.0,False
REF01087,USR01204,USR08466,2026-05-25 06:01:22.779221,25000.0,False
REF01088,USR01631,USR08043,2026-05-25 05:34:59.779221,25000.0,False
REF01089,USR07112,USR05159,2026-05-25 06:20:23.779221,25000.0,False
REF01090,USR04709,USR08932,2026-05-25 06:23:05.779221,25000.0,True
REF01091,USR00523,USR07922,2026-05-25 07:03:23.779221,25000.0,True
REF01092,USR03708,USR07006,2026-05-25 08:22:05.779221,25000.0,False
REF01093,USR07300,USR00911,2026-05-25 08:37:55.779221,25000.0,True
REF01094,USR03677,USR05354,2026-05-25 08:42:44.779221,25000.0,False
REF01095,USR03339,USR01586,2026-05-25 08:38:24.779221,25000.0,False
REF01096,USR04027,USR05560,2026-05-25 09:17:21.779221,25000.0,False
REF01097,USR00008,USR08721,2026-05-25 09:51:01.779221,25000.0,False
REF01098,USR07804,USR01120,2026-05-25 10:24:41.779221,25000.0,True
REF01099,USR02995,USR03128,2026-05-25 11:03:25.779221,25000.0,True
REF01100,USR07944,USR02960,2026-05-25 11:39:34.779221,25000.0,True
