user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR05515,False,normal,,rule_based
USR05516,False,normal,,rule_based
USR05517,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05518,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05519,False,normal,,rule_based
USR05520,False,normal,,rule_based
USR05521,False,normal,,rule_based
USR05522,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05523,False,normal,,rule_based
USR05524,False,normal,,rule_based
USR05525,False,normal,,rule_based
USR05526,False,normal,,rule_based
USR05527,False,normal,,rule_based
USR05528,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05529,False,normal,,rule_based
USR05530,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05531,False,normal,,rule_based
USR05532,False,normal,,rule_based
USR05533,False,normal,,rule_based
USR05534,False,normal,,rule_based
USR05535,False,normal,,rule_based
USR05536,False,normal,,rule_based
USR05537,False,normal,,rule_based
USR05538,False,normal,,rule_based
USR05539,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05540,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05541,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05542,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05543,False,normal,,rule_based
USR05544,False,normal,,rule_based
USR05545,False,normal,,rule_based
USR05546,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05547,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05548,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05549,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05550,False,normal,,rule_based
USR05551,False,normal,,rule_based
USR05552,False,normal,,rule_based
USR05553,False,normal,,rule_based
USR05554,False,normal,,rule_based
USR05555,False,normal,,rule_based
USR05556,False,normal,,rule_based
USR05557,False,normal,,rule_based
USR05558,False,normal,,rule_based
USR05559,False,normal,,rule_based
USR05560,False,normal,,rule_based
USR05561,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05562,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05563,False,normal,,rule_based
USR05564,False,normal,,rule_based
USR05565,False,normal,,rule_based
USR05566,False,normal,,rule_based
USR05567,False,normal,,rule_based
USR05568,False,normal,,rule_based
USR05569,False,normal,,rule_based
USR05570,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05571,False,normal,,rule_based
USR05572,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05573,False,normal,,rule_based
USR05574,False,normal,,rule_based
USR05575,False,normal,,rule_based
USR05576,False,normal,,rule_based
USR05577,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05578,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05579,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05580,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05581,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05582,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05583,False,normal,,rule_based
USR05584,False,normal,,rule_based
USR05585,False,normal,,rule_based
USR05586,False,normal,,rule_based
USR05587,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05588,False,normal,,rule_based
USR05589,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05590,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05591,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05592,False,normal,,rule_based
USR05593,False,normal,,rule_based
USR05594,False,normal,,rule_based
USR05595,False,normal,,rule_based
USR05596,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05597,False,normal,,rule_based
USR05598,False,normal,,rule_based
USR05599,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05600,False,normal,,rule_based
USR05601,False,normal,,rule_based
USR05602,False,normal,,rule_based
USR05603,False,normal,,rule_based
USR05604,False,normal,,rule_based
USR05605,False,normal,,rule_based
USR05606,False,normal,,rule_based
USR05607,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05608,False,normal,,rule_based
USR05609,False,normal,,rule_based
USR05610,False,normal,,rule_based
USR05611,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05612,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05613,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05614,False,normal,,rule_based
USR05615,False,normal,,rule_based
USR05616,False,normal,,rule_based
USR05617,False,normal,,rule_based
USR05618,False,normal,,rule_based
USR05619,False,normal,,rule_based
USR05620,False,normal,,rule_based
USR05621,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05622,False,normal,,rule_based
USR05623,False,normal,,rule_based
USR05624,False,normal,,rule_based
USR05625,False,normal,,rule_based
USR05626,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05627,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05628,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05629,False,normal,,rule_based
USR05630,False,normal,,rule_based
USR05631,False,normal,,rule_based
USR05632,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05633,False,normal,,rule_based
USR05634,False,normal,,rule_based
USR05635,False,normal,,rule_based
USR05636,False,normal,,rule_based
USR05637,False,normal,,rule_based
USR05638,False,normal,,rule_based
USR05639,False,normal,,rule_based
USR05640,False,normal,,rule_based
USR05641,False,normal,,rule_based
USR05642,False,normal,,rule_based
USR05643,False,normal,,rule_based
USR05644,False,normal,,rule_based
USR05645,False,normal,,rule_based
USR05646,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05647,False,normal,,rule_based
USR05648,False,normal,,rule_based
USR05649,False,normal,,rule_based
USR05650,False,normal,,rule_based
USR05651,False,normal,,rule_based
USR05652,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05653,False,normal,,rule_based
USR05654,False,normal,,rule_based
USR05655,False,normal,,rule_based
USR05656,False,normal,,rule_based
USR05657,False,normal,,rule_based
USR05658,False,normal,,rule_based
USR05659,False,normal,,rule_based
USR05660,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05661,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05662,False,normal,,rule_based
USR05663,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05664,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05665,False,normal,,rule_based
USR05666,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05667,False,normal,,rule_based
USR05668,False,normal,,rule_based
USR05669,False,normal,,rule_based
USR05670,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05671,False,normal,,rule_based
USR05672,False,normal,,rule_based
USR05673,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05674,False,normal,,rule_based
USR05675,False,normal,,rule_based
USR05676,False,normal,,rule_based
USR05677,False,normal,,rule_based
USR05678,False,normal,,rule_based
USR05679,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05680,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05681,False,normal,,rule_based
USR05682,False,normal,,rule_based
USR05683,False,normal,,rule_based
USR05684,False,normal,,rule_based
USR05685,False,normal,,rule_based
USR05686,False,normal,,rule_based
USR05687,False,normal,,rule_based
USR05688,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05689,False,normal,,rule_based
USR05690,False,normal,,rule_based
USR05691,False,normal,,rule_based
USR05692,False,normal,,rule_based
USR05693,False,normal,,rule_based
USR05694,False,normal,,rule_based
USR05695,False,normal,,rule_based
USR05696,False,normal,,rule_based
USR05697,False,normal,,rule_based
USR05698,False,normal,,rule_based
USR05699,False,normal,,rule_based
USR05700,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05701,False,normal,,rule_based
USR05702,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05703,False,normal,,rule_based
USR05704,False,normal,,rule_based
USR05705,False,normal,,rule_based
USR05706,False,normal,,rule_based
USR05707,False,normal,,rule_based
USR05708,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05709,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05710,False,normal,,rule_based
USR05711,False,normal,,rule_based
USR05712,False,normal,,rule_based
USR05713,False,normal,,rule_based
USR05714,False,normal,,rule_based
USR05715,False,normal,,rule_based
USR05716,False,normal,,rule_based
USR05717,False,normal,,rule_based
USR05718,False,normal,,rule_based
USR05719,False,normal,,rule_based
USR05720,False,normal,,rule_based
USR05721,False,normal,,rule_based
USR05722,False,normal,,rule_based
USR05723,False,normal,,rule_based
USR05724,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05725,False,normal,,rule_based
USR05726,False,normal,,rule_based
USR05727,False,normal,,rule_based
USR05728,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05729,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05730,False,normal,,rule_based
USR05731,False,normal,,rule_based
USR05732,False,normal,,rule_based
USR05733,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05734,False,normal,,rule_based
USR05735,False,normal,,rule_based
USR05736,False,normal,,rule_based
USR05737,False,normal,,rule_based
USR05738,False,normal,,rule_based
USR05739,False,normal,,rule_based
USR05740,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05741,False,normal,,rule_based
USR05742,False,normal,,rule_based
USR05743,False,normal,,rule_based
USR05744,False,normal,,rule_based
USR05745,False,normal,,rule_based
USR05746,False,normal,,rule_based
USR05747,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05748,False,normal,,rule_based
USR05749,False,normal,,rule_based
USR05750,False,normal,,rule_based
USR05751,False,normal,,rule_based
USR05752,False,normal,,rule_based
USR05753,False,normal,,rule_based
USR05754,False,normal,,rule_based
USR05755,False,normal,,rule_based
USR05756,False,normal,,rule_based
USR05757,False,normal,,rule_based
USR05758,False,normal,,rule_based
USR05759,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05760,False,normal,,rule_based
USR05761,False,normal,,rule_based
USR05762,False,normal,,rule_based
USR05763,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05764,False,normal,,rule_based
USR05765,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05766,False,normal,,rule_based
USR05767,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05768,False,normal,,rule_based
USR05769,False,normal,,rule_based
USR05770,False,normal,,rule_based
USR05771,False,normal,,rule_based
USR05772,False,normal,,rule_based
USR05773,False,normal,,rule_based
USR05774,False,normal,,rule_based
USR05775,False,normal,,rule_based
USR05776,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05777,False,normal,,rule_based
USR05778,False,normal,,rule_based
USR05779,False,normal,,rule_based
USR05780,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05781,False,normal,,rule_based
USR05782,False,normal,,rule_based
USR05783,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05784,False,normal,,rule_based
USR05785,False,normal,,rule_based
USR05786,False,normal,,rule_based
USR05787,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05788,False,normal,,rule_based
USR05789,False,normal,,rule_based
USR05790,False,normal,,rule_based
USR05791,False,normal,,rule_based
USR05792,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05793,False,normal,,rule_based
USR05794,False,normal,,rule_based
USR05795,False,normal,,rule_based
USR05796,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05797,False,normal,,rule_based
USR05798,False,normal,,rule_based
USR05799,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05800,False,normal,,rule_based
USR05801,False,normal,,rule_based
USR05802,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05803,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05804,False,normal,,rule_based
USR05805,False,normal,,rule_based
USR05806,False,normal,,rule_based
USR05807,False,normal,,rule_based
USR05808,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05809,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05810,False,normal,,rule_based
USR05811,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05812,False,normal,,rule_based
USR05813,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05814,False,normal,,rule_based
USR05815,False,normal,,rule_based
USR05816,False,normal,,rule_based
USR05817,False,normal,,rule_based
USR05818,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05819,False,normal,,rule_based
USR05820,False,normal,,rule_based
USR05821,False,normal,,rule_based
USR05822,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05823,False,normal,,rule_based
USR05824,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05825,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05826,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05827,False,normal,,rule_based
USR05828,False,normal,,rule_based
USR05829,False,normal,,rule_based
USR05830,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05831,False,normal,,rule_based
USR05832,False,normal,,rule_based
USR05833,False,normal,,rule_based
USR05834,False,normal,,rule_based
USR05835,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05836,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05837,False,normal,,rule_based
USR05838,False,normal,,rule_based
USR05839,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05840,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05841,False,normal,,rule_based
USR05842,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05843,False,normal,,rule_based
USR05844,False,normal,,rule_based
USR05845,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05846,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05847,False,normal,,rule_based
USR05848,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05849,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05850,False,normal,,rule_based
USR05851,False,normal,,rule_based
USR05852,False,normal,,rule_based
USR05853,False,normal,,rule_based
USR05854,False,normal,,rule_based
USR05855,False,normal,,rule_based
USR05856,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05857,False,normal,,rule_based
USR05858,False,normal,,rule_based
USR05859,False,normal,,rule_based
USR05860,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05861,False,normal,,rule_based
USR05862,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05863,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05864,False,normal,,rule_based
USR05865,False,normal,,rule_based
USR05866,False,normal,,rule_based
USR05867,False,normal,,rule_based
USR05868,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05869,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05870,False,normal,,rule_based
USR05871,False,normal,,rule_based
USR05872,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05873,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05874,False,normal,,rule_based
USR05875,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05876,False,normal,,rule_based
USR05877,False,normal,,rule_based
USR05878,False,normal,,rule_based
USR05879,False,normal,,rule_based
USR05880,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05881,False,normal,,rule_based
USR05882,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05883,False,normal,,rule_based
USR05884,False,normal,,rule_based
USR05885,False,normal,,rule_based
USR05886,False,normal,,rule_based
USR05887,False,normal,,rule_based
USR05888,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05889,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05890,False,normal,,rule_based
USR05891,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05892,False,normal,,rule_based
USR05893,False,normal,,rule_based
USR05894,False,normal,,rule_based
USR05895,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05896,False,normal,,rule_based
USR05897,False,normal,,rule_based
USR05898,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05899,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05900,False,normal,,rule_based
USR05901,False,normal,,rule_based
USR05902,False,normal,,rule_based
USR05903,False,normal,,rule_based
USR05904,False,normal,,rule_based
USR05905,False,normal,,rule_based
USR05906,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05907,False,normal,,rule_based
USR05908,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05909,False,normal,,rule_based
USR05910,False,normal,,rule_based
USR05911,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05912,False,normal,,rule_based
USR05913,False,normal,,rule_based
USR05914,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05915,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05916,False,normal,,rule_based
USR05917,False,normal,,rule_based
USR05918,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05919,False,normal,,rule_based
USR05920,False,normal,,rule_based
USR05921,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05922,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05923,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05924,False,normal,,rule_based
USR05925,False,normal,,rule_based
USR05926,False,normal,,rule_based
USR05927,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05928,False,normal,,rule_based
USR05929,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05930,False,normal,,rule_based
USR05931,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05932,False,normal,,rule_based
USR05933,False,normal,,rule_based
USR05934,False,normal,,rule_based
USR05935,False,normal,,rule_based
USR05936,False,normal,,rule_based
USR05937,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05938,False,normal,,rule_based
USR05939,False,normal,,rule_based
USR05940,False,normal,,rule_based
USR05941,False,normal,,rule_based
USR05942,False,normal,,rule_based
USR05943,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05944,False,normal,,rule_based
USR05945,False,normal,,rule_based
USR05946,False,normal,,rule_based
USR05947,False,normal,,rule_based
USR05948,False,normal,,rule_based
USR05949,False,normal,,rule_based
USR05950,False,normal,,rule_based
USR05951,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05952,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05953,False,normal,,rule_based
USR05954,False,normal,,rule_based
USR05955,False,normal,,rule_based
USR05956,False,normal,,rule_based
USR05957,False,normal,,rule_based
USR05958,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05959,False,normal,,rule_based
USR05960,False,normal,,rule_based
USR05961,False,normal,,rule_based
USR05962,False,normal,,rule_based
USR05963,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05964,False,normal,,rule_based
USR05965,False,normal,,rule_based
USR05966,False,normal,,rule_based
USR05967,False,normal,,rule_based
USR05968,False,normal,,rule_based
USR05969,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05970,False,normal,,rule_based
USR05971,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05972,False,normal,,rule_based
USR05973,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05974,False,normal,,rule_based
USR05975,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05976,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05977,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR05978,False,normal,,rule_based
USR05979,False,normal,,rule_based
USR05980,False,normal,,rule_based
USR05981,False,normal,,rule_based
USR05982,False,normal,,rule_based
USR05983,False,normal,,rule_based
USR05984,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05985,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR05986,False,normal,,rule_based
USR05987,False,normal,,rule_based
USR05988,False,normal,,rule_based
USR05989,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR05990,False,normal,,rule_based
USR05991,False,normal,,rule_based
USR05992,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR05993,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR05994,False,normal,,rule_based
USR05995,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR05996,False,normal,,rule_based
USR05997,False,normal,,rule_based
USR05998,False,normal,,rule_based
USR05999,False,normal,,rule_based
USR06000,False,normal,,rule_based
USR06001,False,normal,,rule_based
USR06002,False,normal,,rule_based
USR06003,False,normal,,rule_based
USR06004,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06005,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06006,False,normal,,rule_based
USR06007,False,normal,,rule_based
USR06008,False,normal,,rule_based
USR06009,False,normal,,rule_based
USR06010,False,normal,,rule_based
USR06011,False,normal,,rule_based
USR06012,False,normal,,rule_based
USR06013,False,normal,,rule_based
USR06014,False,normal,,rule_based
USR06015,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06016,False,normal,,rule_based
USR06017,False,normal,,rule_based
USR06018,False,normal,,rule_based
USR06019,False,normal,,rule_based
USR06020,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06021,False,normal,,rule_based
USR06022,False,normal,,rule_based
USR06023,False,normal,,rule_based
USR06024,False,normal,,rule_based
USR06025,False,normal,,rule_based
USR06026,False,normal,,rule_based
USR06027,False,normal,,rule_based
USR06028,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06029,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06030,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06031,False,normal,,rule_based
USR06032,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06033,False,normal,,rule_based
USR06034,False,normal,,rule_based
USR06035,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06036,False,normal,,rule_based
USR06037,False,normal,,rule_based
USR06038,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06039,False,normal,,rule_based
USR06040,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06041,False,normal,,rule_based
USR06042,False,normal,,rule_based
USR06043,False,normal,,rule_based
USR06044,False,normal,,rule_based
USR06045,False,normal,,rule_based
USR06046,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06047,False,normal,,rule_based
USR06048,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06049,False,normal,,rule_based
USR06050,False,normal,,rule_based
USR06051,False,normal,,rule_based
USR06052,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06053,False,normal,,rule_based
USR06054,False,normal,,rule_based
USR06055,False,normal,,rule_based
USR06056,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06057,False,normal,,rule_based
USR06058,False,normal,,rule_based
USR06059,False,normal,,rule_based
USR06060,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06061,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06062,False,normal,,rule_based
USR06063,False,normal,,rule_based
USR06064,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06065,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06066,False,normal,,rule_based
USR06067,False,normal,,rule_based
USR06068,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06069,False,normal,,rule_based
USR06070,False,normal,,rule_based
USR06071,False,normal,,rule_based
USR06072,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06073,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06074,False,normal,,rule_based
USR06075,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06076,False,normal,,rule_based
USR06077,False,normal,,rule_based
USR06078,False,normal,,rule_based
USR06079,False,normal,,rule_based
USR06080,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06081,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06082,False,normal,,rule_based
USR06083,False,normal,,rule_based
USR06084,False,normal,,rule_based
USR06085,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06086,False,normal,,rule_based
USR06087,False,normal,,rule_based
USR06088,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06089,False,normal,,rule_based
USR06090,False,normal,,rule_based
USR06091,False,normal,,rule_based
USR06092,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06093,False,normal,,rule_based
USR06094,False,normal,,rule_based
USR06095,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
