uid,email_len,email_num_ratio,email_rand,disp_email,phone_score,full_name_len,is_email_verified,is_phone_verified,age_years,registration_hour,registration_channel,city,province,fraud,ftype
USR08500,24,0.0,3.128085278891395,0,0.2818181818181818,22,1,1,21.659137577002053,8,email,Denpasar,Bali,0,normal
USR05498,25,0.0,3.323231428797621,0,0.2545454545454545,14,1,1,21.286789869952088,23,phone,Bandung,Jawa Barat,0,normal
USR00605,27,0.3333333333333333,3.418295834054489,1,0.2818181818181818,13,1,0,51.5482546201232,21,email,Medan,Sumatera Utara,1,disposable_email
USR08967,18,0.25,2.75,0,0.30999999999999994,28,1,1,47.19780971937029,4,email,Denpasar,Bali,0,normal
USR07643,24,0.4166666666666667,3.2516291673878226,1,0.5,13,0,0,30.6694045174538,7,email,Yogyakarta,DI Yogyakarta,1,disposable_email
USR02297,26,0.0,2.8073549220576046,0,0.34545454545454546,15,1,1,45.56605065023956,7,google,Medan,Sumatera Utara,0,normal
USR00613,23,0.18181818181818182,3.095795255000934,0,0.37272727272727274,15,1,1,16.739219712525667,8,phone,Medan,Sumatera Utara,0,normal
USR04240,26,0.36363636363636365,3.277613436819116,1,0.27,12,0,0,32.87063655030801,5,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR05684,19,0.0,2.1280852788913944,0,0.3090909090909091,15,1,1,46.874743326488705,2,google,Jakarta,DKI Jakarta,0,normal
USR02707,22,0.0,2.446439344671016,0,0.40909090909090906,11,1,1,27.186858316221766,8,email,Yogyakarta,DI Yogyakarta,0,normal
USR00784,24,0.0,3.182005814760214,0,0.43636363636363634,14,1,1,27.482546201232033,3,email,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR05316,24,0.0,3.182005814760214,0,0.1909090909090909,15,1,1,50.7378507871321,11,phone,Semarang,Jawa Tengah,0,normal
USR05446,28,0.0,3.577819531114783,0,0.46363636363636357,28,1,1,41.02943189596167,20,email,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR08538,24,0.0,2.8073549220576037,0,0.34545454545454546,14,1,1,50.7460643394935,14,email,Yogyakarta,DI Yogyakarta,0,normal
USR08599,22,0.0,3.0849625007211556,0,0.37272727272727274,11,1,1,53.74674880219028,23,phone,Makassar,Sulawesi Selatan,0,normal
USR06799,20,0.0,2.8464393446710154,0,0.3181818181818182,25,1,1,44.440793976728266,2,facebook,Makassar,Sulawesi Selatan,0,normal
USR03563,22,0.0,3.084962500721156,0,0.33999999999999997,13,1,1,56.18343600273785,8,google,Jakarta,DKI Jakarta,0,normal
USR09892,24,0.45454545454545453,3.095795255000934,1,0.39999999999999997,12,1,0,59.83025325119781,13,phone,Surabaya,Jawa Timur,1,disposable_email
USR01705,23,0.45454545454545453,2.663532754804255,1,0.43999999999999995,12,0,1,39.83846680355921,23,google,Bandung,Jawa Barat,1,disposable_email
USR08841,20,0.5,3.1219280948873624,0,0.3090909090909091,11,1,0,25.319644079397673,20,google,Semarang,Jawa Tengah,0,normal
USR03041,25,0.0,2.6031579868726,0,0.2818181818181818,22,1,1,19.923340177960302,4,phone,Surabaya,Jawa Timur,0,normal
USR07601,24,0.5555555555555556,2.725480556997868,1,0.1909090909090909,10,0,0,60.2217659137577,3,phone,Surabaya,Jawa Timur,1,disposable_email
USR04113,21,0.0,2.663532754804255,0,0.43636363636363634,17,1,1,52.19438740588638,21,facebook,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR07412,28,0.3333333333333333,3.5898980954642865,1,0.1909090909090909,16,0,0,21.166324435318277,2,google,Surabaya,Jawa Timur,1,disposable_email
USR01341,24,0.5555555555555556,2.94770277922009,1,0.37272727272727274,10,1,1,23.78097193702943,13,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR07384,28,0.3125,3.375,1,0.21818181818181817,17,1,0,19.616700889801507,10,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR07657,17,0.2857142857142857,2.807354922057604,0,0.2545454545454545,15,1,1,56.48459958932238,10,google,Yogyakarta,DI Yogyakarta,0,normal
USR03096,25,0.5,2.9219280948873623,1,0.37272727272727274,11,1,1,35.04996577686516,8,google,Semarang,Jawa Tengah,1,disposable_email
USR03605,21,0.5555555555555556,2.725480556997868,1,0.16999999999999996,10,1,0,35.67419575633128,16,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR07805,20,0.0,2.75,0,0.42727272727272725,12,1,1,24.960985626283367,4,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR08003,23,0.0,2.469670487371862,0,0.12727272727272723,25,1,1,60.60506502395619,15,phone,Jakarta,DKI Jakarta,0,normal
USR03209,22,0.0,3.2516291673878226,0,0.2545454545454545,14,1,1,48.884325804243666,17,google,Surabaya,Jawa Timur,0,normal
USR00168,22,0.0,3.188721875540867,0,0.43636363636363634,15,1,1,29.7741273100616,16,phone,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR09718,22,0.0,3.2516291673878226,0,0.46363636363636357,25,1,1,57.06228610540725,20,google,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR05012,23,0.5,2.9219280948873623,1,0.1909090909090909,11,1,1,50.119096509240244,2,email,Denpasar,Bali,1,disposable_email
USR07762,24,0.0,3.0849625007211556,0,0.2818181818181818,19,1,1,45.6290212183436,7,email,Semarang,Jawa Tengah,0,normal
USR01707,25,0.38461538461538464,2.931208948910323,1,0.37272727272727274,14,1,1,28.27104722792608,3,google,Medan,Sumatera Utara,1,disposable_email
USR05460,20,0.0,2.246439344671016,0,0.2818181818181818,23,1,1,21.642710472279262,5,google,Yogyakarta,DI Yogyakarta,0,normal
USR04398,26,0.0,3.039148671903071,0,0.4727272727272727,11,1,1,31.411362080766597,23,email,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR05744,19,0.5555555555555556,2.725480556997868,0,0.43636363636363634,10,1,0,43.865845311430526,5,google,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR08412,17,0.2857142857142857,2.521640636343318,0,0.2545454545454545,15,1,1,38.35728952772074,14,email,Bandung,Jawa Barat,0,normal
USR04432,22,0.5,3.1219280948873624,1,0.12727272727272723,11,0,0,28.788501026694046,16,google,Makassar,Sulawesi Selatan,1,disposable_email
USR08431,22,0.5,2.9219280948873627,1,0.21818181818181817,11,0,1,26.116358658453116,5,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR07388,25,0.5,3.321928094887362,1,0.37272727272727274,11,1,0,29.965776865160848,19,phone,Medan,Sumatera Utara,1,disposable_email
USR03004,20,0.2,3.121928094887362,0,0.21818181818181817,12,1,1,59.827515400410675,3,facebook,Yogyakarta,DI Yogyakarta,0,normal
USR03147,21,0.0,3.095795255000934,0,0.1545454545454545,12,1,1,53.45927446954141,10,facebook,Denpasar,Bali,0,normal
USR03557,20,0.0,2.5,0,0.43636363636363634,10,1,1,18.0041067761807,5,phone,Denpasar,Bali,1,suspicious_phone_pattern
USR06440,26,0.45454545454545453,3.277613436819116,1,0.2818181818181818,12,1,1,44.596851471594796,2,google,Jakarta,DKI Jakarta,1,disposable_email
USR03761,23,0.5,2.9219280948873623,1,0.2545454545454545,11,0,0,41.711156741957566,11,phone,Bandung,Jawa Barat,1,disposable_email
USR05569,24,0.0,3.182005814760214,0,0.3090909090909091,27,1,1,24.93908281998631,0,facebook,Semarang,Jawa Tengah,0,normal
USR05813,23,0.625,3.0,1,0.37272727272727274,9,1,0,24.3750855578371,20,phone,Denpasar,Bali,1,disposable_email
USR04583,24,0.0,3.0220552088742,0,0.34545454545454546,13,1,1,17.089664613278575,1,phone,Medan,Sumatera Utara,0,normal
USR06856,23,0.5,2.9219280948873623,1,0.2818181818181818,11,1,1,41.713894592744694,1,email,Denpasar,Bali,1,disposable_email
USR04352,23,0.0,3.0957952550009344,0,0.21818181818181817,13,1,1,38.001368925393564,23,google,Denpasar,Bali,0,normal
USR07364,18,0.0,2.5,0,0.37272727272727274,15,1,1,45.43189596167009,20,google,Makassar,Sulawesi Selatan,0,normal
USR08558,20,0.25,2.75,0,0.46363636363636357,22,1,1,59.65503080082136,3,google,Denpasar,Bali,1,suspicious_phone_pattern
USR04495,21,0.0,2.481714572986073,0,0.2545454545454545,23,1,1,20.438056125941138,4,google,Yogyakarta,DI Yogyakarta,0,normal
USR03395,25,0.0,3.392747410448785,0,0.3090909090909091,15,1,1,59.84941820670773,8,google,Makassar,Sulawesi Selatan,0,normal
USR01810,20,0.0,3.121928094887362,0,0.2545454545454545,14,1,1,41.412731006160165,9,phone,Denpasar,Bali,0,normal
USR09303,29,0.0,3.175123135113461,0,0.34545454545454546,21,1,1,20.635181382614647,10,phone,Semarang,Jawa Tengah,0,normal
USR03667,21,0.0,3.459431618637298,0,0.3818181818181818,23,1,1,30.38740588637919,21,google,Jakarta,DKI Jakarta,0,normal
USR03223,23,0.625,2.75,1,0.37272727272727274,9,1,1,50.31895961670089,13,phone,Jakarta,DKI Jakarta,1,disposable_email
USR07964,25,0.0,2.7898980954642876,0,0.1545454545454545,23,1,1,41.87816563997262,6,google,Makassar,Sulawesi Selatan,0,normal
USR09186,19,0.0,2.94770277922009,0,0.2818181818181818,16,1,1,21.620807665982205,12,phone,Denpasar,Bali,0,normal
USR03359,24,0.45454545454545453,3.277613436819116,1,0.1909090909090909,12,1,0,43.93429158110883,5,phone,Jakarta,DKI Jakarta,1,disposable_email
USR07610,23,0.3,3.121928094887362,1,0.37272727272727274,11,0,0,59.8631074606434,5,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR04175,26,0.38461538461538464,3.5465935642949384,1,0.3090909090909091,14,1,0,55.92881587953457,17,google,Bandung,Jawa Barat,1,disposable_email
USR07022,21,0.2222222222222222,2.94770277922009,0,0.43636363636363634,12,1,1,59.23066392881588,9,phone,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR05651,23,0.4,3.121928094887362,1,0.27,11,1,0,48.303901437371664,17,facebook,Semarang,Jawa Tengah,1,disposable_email
USR01363,25,0.5,3.1219280948873624,1,0.37272727272727274,11,0,1,18.822724161533195,21,google,Denpasar,Bali,1,disposable_email
USR07857,20,0.0,2.9219280948873623,0,0.34545454545454546,13,1,1,49.65639972621492,13,google,Jakarta,DKI Jakarta,0,normal
USR01372,23,0.0,3.085055102756477,0,0.46363636363636357,23,1,1,24.35318275154004,18,phone,Denpasar,Bali,1,suspicious_phone_pattern
USR09477,26,0.45454545454545453,3.2776134368191165,1,0.3090909090909091,12,0,0,48.00547570157426,9,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR08463,24,0.5555555555555556,2.725480556997868,1,0.3090909090909091,10,1,1,54.34360027378508,12,email,Denpasar,Bali,1,disposable_email
USR09584,19,0.4444444444444444,2.4193819456463714,0,0.2545454545454545,10,1,1,37.95482546201232,4,google,Bandung,Jawa Barat,0,normal
USR02849,27,0.4166666666666667,3.0220552088742,1,0.34545454545454546,13,0,1,36.62422997946612,1,facebook,Semarang,Jawa Tengah,1,disposable_email
USR04508,21,0.0,2.94770277922009,0,0.21818181818181817,16,1,1,45.6974674880219,11,google,Semarang,Jawa Tengah,0,normal
USR09813,20,0.25,2.75,0,0.43636363636363634,27,1,1,50.63107460643395,22,phone,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR03972,23,0.45454545454545453,3.277613436819116,1,0.2545454545454545,12,1,1,39.266255989048595,23,google,Semarang,Jawa Tengah,1,disposable_email
USR08372,23,0.0,3.0269868333592873,0,0.2818181818181818,15,1,1,49.2539356605065,23,google,Bandung,Jawa Barat,0,normal
USR02773,24,0.5555555555555556,3.169925001442312,1,0.16999999999999996,10,1,0,25.99315537303217,23,email,Semarang,Jawa Tengah,1,disposable_email
USR04797,18,0.0,2.4056390622295662,0,0.3818181818181818,18,1,1,48.26557152635181,6,phone,Makassar,Sulawesi Selatan,0,normal
USR06331,17,0.0,2.5216406363433186,0,0.43636363636363634,16,1,1,21.574264202600958,21,facebook,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR09938,22,0.0,2.170950594454669,0,0.1909090909090909,25,1,1,33.76865160848734,16,google,Bandung,Jawa Barat,0,normal
USR04136,19,0.5555555555555556,2.725480556997868,0,0.34545454545454546,10,0,0,37.74127310061601,20,phone,Semarang,Jawa Tengah,0,normal
USR02425,24,0.45454545454545453,3.2776134368191165,1,0.3090909090909091,12,1,1,27.359342915811087,14,phone,Jakarta,DKI Jakarta,1,disposable_email
USR02304,21,0.0,2.663532754804255,0,0.3181818181818182,19,1,1,38.20123203285421,16,phone,Makassar,Sulawesi Selatan,0,normal
USR08158,26,0.38461538461538464,3.085055102756477,1,0.4727272727272727,14,1,1,39.493497604380565,17,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR07634,23,0.5,3.321928094887362,1,0.2545454545454545,11,0,1,20.930869267624914,17,google,Semarang,Jawa Tengah,1,disposable_email
USR04130,22,0.5555555555555556,2.94770277922009,1,0.33999999999999997,10,0,0,35.709787816563995,2,email,Denpasar,Bali,1,disposable_email
USR01530,22,0.5,3.321928094887362,1,0.21818181818181817,11,0,1,47.690622861054074,1,google,Makassar,Sulawesi Selatan,1,disposable_email
USR06431,19,0.2222222222222222,2.94770277922009,0,0.34545454545454546,15,1,1,22.34360027378508,13,email,Medan,Sumatera Utara,0,normal
USR06911,25,0.5,2.7219280948873625,1,0.3363636363636363,11,0,0,57.582477754962355,19,email,Bandung,Jawa Barat,1,disposable_email
USR01595,26,0.0,3.182005814760214,0,0.3181818181818182,15,1,1,19.33196440793977,21,phone,Makassar,Sulawesi Selatan,0,normal
USR01016,22,0.0,2.8553885422075336,0,0.37272727272727274,20,1,1,26.70773442847365,7,google,Surabaya,Jawa Timur,0,normal
USR04160,22,0.5555555555555556,2.725480556997868,1,0.1909090909090909,10,1,0,45.64271047227926,12,google,Surabaya,Jawa Timur,1,disposable_email
USR01263,24,0.0,2.5849625007211565,0,0.37272727272727274,13,1,1,34.691307323750856,19,google,Denpasar,Bali,0,normal
USR06854,23,0.5,3.1219280948873624,1,0.2545454545454545,11,0,1,33.223819301848046,18,email,Semarang,Jawa Tengah,1,disposable_email
USR07519,24,0.4166666666666667,3.2516291673878226,1,0.24000000000000002,13,0,1,22.458590006844627,23,google,Jakarta,DKI Jakarta,1,disposable_email
USR09598,18,0.0,2.75,0,0.21818181818181817,26,1,1,23.304585900068446,21,phone,Surabaya,Jawa Timur,0,normal
USR09703,23,0.0,3.3927474104487847,0,0.43999999999999995,14,1,1,43.663244353182755,12,google,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR06196,18,0.0,2.5,0,0.42727272727272725,14,1,1,20.4435318275154,1,google,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR01581,24,0.0,3.2516291673878226,0,0.34545454545454546,18,1,1,29.691991786447637,7,google,Semarang,Jawa Tengah,0,normal
USR04503,18,0.0,2.584962500721156,0,0.2545454545454545,22,1,1,32.5284052019165,19,phone,Bandung,Jawa Barat,0,normal
USR08203,21,0.2222222222222222,2.94770277922009,0,0.42727272727272725,21,1,1,40.988364134154686,8,phone,Denpasar,Bali,1,suspicious_phone_pattern
USR01740,21,0.5,2.75,1,0.2818181818181818,9,1,1,17.00205338809035,5,phone,Semarang,Jawa Tengah,1,disposable_email
USR07255,22,0.5,2.9219280948873623,1,0.2545454545454545,11,0,0,33.16906228610541,17,email,Denpasar,Bali,1,disposable_email
USR05173,24,0.45454545454545453,3.0957952550009344,1,0.1909090909090909,12,1,1,21.141683778234086,22,facebook,Bandung,Jawa Barat,1,disposable_email
USR08715,24,0.0,2.751629167387823,0,0.46363636363636357,13,1,1,39.644079397672826,7,phone,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR00540,22,0.4,2.9219280948873623,1,0.2545454545454545,11,0,1,26.455852156057496,13,facebook,Bandung,Jawa Barat,1,disposable_email
USR01441,24,0.45454545454545453,2.8453509366224368,1,0.34545454545454546,12,0,0,37.93292265571527,15,email,Medan,Sumatera Utara,1,disposable_email
USR03347,16,0.0,2.584962500721156,0,0.12727272727272723,12,1,1,51.15126625598905,16,facebook,Denpasar,Bali,0,normal
USR09817,21,0.0,2.8453509366224368,0,0.21818181818181817,19,1,1,39.35386721423682,9,google,Yogyakarta,DI Yogyakarta,0,normal
USR01216,24,0.45454545454545453,3.459431618637298,1,0.3363636363636363,12,0,0,26.559890485968516,22,google,Makassar,Sulawesi Selatan,1,disposable_email
USR00936,23,0.0,2.3685225277282065,0,0.1909090909090909,24,1,1,30.365503080082135,17,phone,Makassar,Sulawesi Selatan,0,normal
USR01923,23,0.5,2.8464393446710154,1,0.2727272727272727,11,0,1,60.145106091718,13,google,Semarang,Jawa Tengah,1,disposable_email
USR04828,25,0.5,2.9219280948873623,1,0.2818181818181818,11,0,0,24.136892539356605,20,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR02311,18,0.25,2.75,0,0.3090909090909091,15,1,1,27.43874058863792,7,phone,Medan,Sumatera Utara,0,normal
USR05686,20,0.0,2.9219280948873623,0,0.13999999999999996,12,1,1,59.20328542094456,2,phone,Bandung,Jawa Barat,0,normal
USR01834,22,0.0,2.584962500721156,0,0.42727272727272725,27,1,1,21.817932922655714,19,google,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR07084,25,0.0,3.238901256602631,0,0.34545454545454546,22,1,1,27.356605065023956,9,google,Medan,Sumatera Utara,0,normal
USR05464,22,0.5555555555555556,3.169925001442312,1,0.34545454545454546,10,0,1,27.104722792607802,2,email,Denpasar,Bali,1,disposable_email
USR00885,24,0.0,3.2516291673878226,0,0.37272727272727274,18,1,1,38.09993155373032,7,phone,Makassar,Sulawesi Selatan,0,normal
USR00290,18,0.0,2.75,0,0.5,18,1,1,26.316221765913756,7,phone,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR02222,22,0.5,2.9219280948873623,1,0.2818181818181818,11,0,1,33.607118412046546,15,google,Medan,Sumatera Utara,1,disposable_email
USR06522,16,0.3333333333333333,2.2516291673878226,0,0.21818181818181817,12,1,1,51.2498288843258,17,google,Semarang,Jawa Tengah,0,normal
USR02139,22,0.5555555555555556,2.725480556997868,1,0.2545454545454545,10,1,1,42.08350444900753,21,google,Jakarta,DKI Jakarta,1,disposable_email
USR04034,16,0.3333333333333333,2.2516291673878226,0,0.24545454545454543,13,1,1,58.0807665982204,15,google,Semarang,Jawa Tengah,0,normal
USR07922,21,0.375,3.0,1,0.21818181818181817,9,0,1,41.973990417522245,8,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR05192,19,0.0,2.725480556997868,0,0.34545454545454546,23,1,1,30.91854893908282,21,facebook,Medan,Sumatera Utara,0,normal
USR00106,18,0.0,2.5,0,0.24545454545454543,21,1,1,44.99931553730322,23,facebook,Jakarta,DKI Jakarta,0,normal
USR04181,20,0.0,3.121928094887362,0,0.37272727272727274,13,1,1,34.35455167693361,9,email,Yogyakarta,DI Yogyakarta,0,normal
USR01566,25,0.0,3.5465935642949384,0,0.2545454545454545,17,1,1,41.17453798767967,17,phone,Medan,Sumatera Utara,0,normal
USR00911,21,0.0,2.8453509366224368,0,0.46363636363636357,21,1,1,38.822724161533195,8,email,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR00375,22,0.0,3.188721875540867,0,0.43636363636363634,20,1,1,23.129363449691994,15,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR07092,26,0.0,3.2806390622295662,0,0.1909090909090909,16,1,1,33.02943189596167,14,google,Jakarta,DKI Jakarta,0,normal
USR04705,22,0.0,3.084962500721156,0,0.12727272727272723,14,1,1,21.4072553045859,14,google,Makassar,Sulawesi Selatan,0,normal
USR07764,18,0.0,2.75,0,0.3090909090909091,25,1,1,55.624914442162904,9,email,Surabaya,Jawa Timur,0,normal
USR00239,24,0.5555555555555556,2.6416041678685933,1,0.33999999999999997,10,0,1,30.874743326488705,6,phone,Medan,Sumatera Utara,1,disposable_email
USR03461,18,0.25,2.75,0,0.2818181818181818,13,1,1,23.66324435318275,14,phone,Surabaya,Jawa Timur,0,normal
USR00675,25,0.0,3.0565647621309537,0,0.37272727272727274,19,1,1,18.187542778918548,5,google,Semarang,Jawa Tengah,0,normal
USR06294,22,0.4166666666666667,3.188721875540867,0,0.30999999999999994,13,1,0,58.496919917864474,5,email,Yogyakarta,DI Yogyakarta,0,normal
USR06000,23,0.625,2.5,1,0.3090909090909091,9,0,1,19.197809719370294,18,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR08843,17,0.2857142857142857,2.807354922057604,0,0.2545454545454545,15,1,1,46.68309377138946,5,email,Semarang,Jawa Tengah,0,normal
USR07605,18,0.3333333333333333,2.2516291673878226,0,0.3090909090909091,13,1,1,50.10814510609172,22,google,Medan,Sumatera Utara,0,normal
USR00259,23,0.0,3.0850551027564768,0,0.42727272727272725,16,1,1,40.0,11,facebook,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR01588,24,0.0,3.182005814760214,0,0.49090909090909085,15,1,1,46.09993155373032,17,email,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR01265,26,0.38461538461538464,3.3927474104487847,1,0.2818181818181818,14,0,1,32.917180013689254,11,google,Medan,Sumatera Utara,1,disposable_email
USR00043,23,0.5,3.121928094887362,1,0.21818181818181817,11,0,0,51.75906913073238,2,google,Jakarta,DKI Jakarta,1,disposable_email
USR06722,22,0.0,3.084962500721156,0,0.12727272727272723,16,1,1,25.13347022587269,12,google,Semarang,Jawa Tengah,0,normal
USR04224,16,0.0,2.584962500721156,0,0.19999999999999996,11,1,1,42.012320328542096,1,google,Medan,Sumatera Utara,0,normal
USR05917,16,0.3333333333333333,2.584962500721156,0,0.12727272727272723,12,1,1,49.44832306639288,3,google,Denpasar,Bali,0,normal
USR06550,22,0.5555555555555556,2.94770277922009,1,0.12727272727272723,10,1,1,41.53319644079398,5,email,Semarang,Jawa Tengah,1,disposable_email
USR06247,27,0.0,3.1898980954642875,0,0.2818181818181818,14,1,1,59.68788501026694,6,email,Medan,Sumatera Utara,0,normal
USR07038,24,0.4166666666666667,3.0220552088742005,1,0.21818181818181817,13,1,1,50.83093771389459,9,google,Denpasar,Bali,1,disposable_email
USR01937,22,0.5555555555555556,3.169925001442312,1,0.2818181818181818,10,0,1,54.053388090349074,17,phone,Denpasar,Bali,1,disposable_email
USR01489,27,0.0,2.732914563979398,0,0.24000000000000002,19,1,1,25.94113620807666,16,email,Yogyakarta,DI Yogyakarta,0,normal
USR01311,27,0.35714285714285715,3.3248629576173574,1,0.2818181818181818,15,1,0,48.24366872005476,19,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR01450,23,0.45454545454545453,3.277613436819116,1,0.2818181818181818,12,1,0,52.47091033538672,15,phone,Medan,Sumatera Utara,1,disposable_email
USR02078,22,0.0,2.8553885422075336,0,0.43636363636363634,14,1,1,25.43463381245722,22,phone,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR05636,23,0.5,2.8464393446710154,1,0.34545454545454546,11,0,0,23.581108829568787,0,phone,Surabaya,Jawa Timur,1,disposable_email
USR06023,26,0.0,3.202819531114783,0,0.34545454545454546,19,1,1,56.35044490075291,21,google,Yogyakarta,DI Yogyakarta,0,normal
USR00659,24,0.35714285714285715,3.2359263506290326,0,0.1909090909090909,15,0,0,26.401095140314855,13,phone,Surabaya,Jawa Timur,0,normal
USR02423,24,0.0,3.2359263506290334,0,0.3090909090909091,20,1,1,60.50102669404517,10,email,Denpasar,Bali,0,normal
USR04522,19,0.2857142857142857,2.5216406363433186,0,0.1909090909090909,17,1,1,26.431211498973305,14,google,Bandung,Jawa Barat,0,normal
USR05912,19,0.2857142857142857,2.807354922057604,0,0.43636363636363634,16,1,1,17.39630390143737,3,google,Denpasar,Bali,1,suspicious_phone_pattern
USR02977,19,0.0,2.2359263506290326,0,0.2818181818181818,15,1,1,25.79876796714579,3,google,Bandung,Jawa Barat,0,normal
USR08591,19,0.2222222222222222,2.6416041678685933,0,0.3090909090909091,18,1,1,29.94387405886379,17,facebook,Yogyakarta,DI Yogyakarta,0,normal
USR04592,20,0.0,2.75,0,0.2545454545454545,18,1,1,44.473648186173854,9,email,Jakarta,DKI Jakarta,0,normal
USR03245,22,0.5,2.9219280948873623,1,0.12727272727272723,11,0,1,22.477754962354553,5,google,Semarang,Jawa Tengah,1,disposable_email
USR07533,22,0.0,2.918295834054489,0,0.21818181818181817,17,1,1,25.683778234086244,6,email,Makassar,Sulawesi Selatan,0,normal
USR06656,27,0.0,3.051601636871704,0,0.43999999999999995,15,1,1,28.147843942505133,12,phone,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR00057,18,0.25,2.25,0,0.34545454545454546,16,1,1,47.403148528405204,8,facebook,Makassar,Sulawesi Selatan,0,normal
USR02777,27,0.4166666666666667,3.418295834054489,1,0.39999999999999997,13,1,1,59.00342231348392,0,phone,Medan,Sumatera Utara,1,disposable_email
USR01646,22,0.0,3.121928094887362,0,0.30999999999999994,22,1,1,52.35318275154004,18,google,Yogyakarta,DI Yogyakarta,0,normal
USR00534,24,0.4166666666666667,3.084962500721156,1,0.3181818181818182,13,1,0,35.58384668035592,8,email,Makassar,Sulawesi Selatan,1,disposable_email
USR04399,23,0.0,2.873140679513133,0,0.43636363636363634,13,1,1,40.35318275154004,20,phone,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR03118,23,0.4,2.921928094887362,1,0.30999999999999994,11,0,0,53.82340862422998,6,email,Makassar,Sulawesi Selatan,1,disposable_email
USR03443,24,0.0,3.378783493486176,0,0.40909090909090906,14,1,1,59.71800136892539,22,email,Medan,Sumatera Utara,0,normal
USR02563,28,0.0,3.2806390622295662,0,0.43636363636363634,13,1,1,41.935660506502394,1,google,Denpasar,Bali,1,suspicious_phone_pattern
USR04456,19,0.5555555555555556,2.725480556997868,0,0.54,10,1,1,57.90006844626968,0,phone,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR08248,17,0.2857142857142857,2.807354922057604,0,0.21818181818181817,17,1,1,41.83436002737851,3,phone,Semarang,Jawa Tengah,0,normal
USR07076,25,0.5,2.8464393446710154,1,0.2545454545454545,11,1,0,50.64476386036961,13,google,Medan,Sumatera Utara,1,disposable_email
USR08863,18,0.25,2.75,0,0.30999999999999994,16,1,1,27.0362765229295,10,google,Denpasar,Bali,0,normal
USR08699,21,0.0,2.8453509366224368,0,0.1909090909090909,16,1,1,40.328542094455855,10,facebook,Semarang,Jawa Tengah,0,normal
USR02560,21,0.45454545454545453,3.095795255000934,0,0.3090909090909091,12,0,1,35.663244353182755,8,phone,Jakarta,DKI Jakarta,0,normal
USR00294,21,0.18181818181818182,3.027169118440619,0,0.21818181818181817,16,1,1,23.279945242984258,15,google,Makassar,Sulawesi Selatan,0,normal
USR08669,24,0.0,3.182005814760214,0,0.51,21,1,1,30.99247091033539,6,phone,Makassar,Sulawesi Selatan,1,suspicious_phone_pattern
USR00597,16,0.3333333333333333,2.584962500721156,0,0.34545454545454546,27,1,1,23.51813826146475,17,google,Medan,Sumatera Utara,0,normal
USR05594,23,0.0,3.095795255000934,0,0.3181818181818182,15,1,1,55.44695414099932,7,phone,Bandung,Jawa Barat,0,normal
USR00710,25,0.0,3.238901256602631,0,0.3090909090909091,20,1,1,27.630390143737166,2,phone,Denpasar,Bali,0,normal
USR08793,24,0.0,2.8553885422075336,0,0.24000000000000002,16,1,1,59.56741957563313,23,email,Medan,Sumatera Utara,0,normal
USR00925,24,0.0,3.039148671903071,0,0.2545454545454545,25,1,1,21.39082819986311,10,email,Semarang,Jawa Tengah,0,normal
USR00886,24,0.4166666666666667,3.418295834054489,1,0.3181818181818182,13,1,0,56.48459958932238,20,phone,Semarang,Jawa Tengah,1,disposable_email
